CollectionID,BranchID,Date,TargetAmount,CollectedAmount
COL01486,B004,2024-06-29 0:00:00,3019535,3387207
COL01487,B008,2024-04-23 0:00:00,4055038,4319518
COL01488,B008,2024-06-08 0:00:00,1988103,1840111
COL01489,B008,2023-04-16 0:00:00,1974010,2268169
COL01490,B007,2025-12-23 0:00:00,4990762,5419698
COL01491,B008,2025-12-06 0:00:00,1091718,1035638
COL01492,B006,2025-01-10 0:00:00,1564071,1754992
COL01493,B005,2025-08-04 0:00:00,2664701,2855131
COL01494,B003,2025-10-10 0:00:00,766940,663514
COL01495,B001,2025-10-27 0:00:00,3788148,4123831
COL01496,B005,2024-03-19 0:00:00,3909808,3465268
COL01497,B003,2024-10-15 0:00:00,1075423,976318
COL01498,B005,2023-08-26 0:00:00,3958214,4149080
COL01499,B004,2025-03-16 0:00:00,4783671,4096782
COL01500,B005,2025-04-04 0:00:00,1776315,1485531
COL01501,B005,2023-07-05 0:00:00,2071496,2177501
COL01502,B001,2023-03-24 0:00:00,1747605,1702606
COL01503,B005,2025-06-14 0:00:00,1496842,1190766
COL01504,B007,2023-10-17 0:00:00,2038032,1922458
COL01505,B002,2025-08-28 0:00:00,2815489,2567746
COL01506,B001,2023-08-23 0:00:00,2851782,3096286
COL01507,B005,2023-01-15 0:00:00,1275357,1370338
COL01508,B005,2024-05-22 0:00:00,2713666,2790686
COL01509,B008,2023-03-16 0:00:00,4992731,4201020
COL01510,B005,2023-11-06 0:00:00,4414367,4611910
COL01511,B006,2024-07-24 0:00:00,4763220,5373196
COL01512,B003,2024-04-20 0:00:00,2269665,2063578
COL01513,B005,2025-12-04 0:00:00,4567766,4098484
COL01514,B005,2025-01-29 0:00:00,1953320,2227398
COL01515,B003,2023-04-07 0:00:00,4364755,3453475
COL01516,B003,2024-08-14 0:00:00,3755884,3628361
COL01517,B007,2023-05-07 0:00:00,4436295,4769524
COL01518,B003,2025-06-30 0:00:00,1696574,1414485
COL01519,B001,2024-10-31 0:00:00,4383585,3563474
COL01520,B004,2023-03-14 0:00:00,4619675,4956498
COL01521,B004,2024-12-24 0:00:00,755249,595974
COL01522,B004,2024-03-08 0:00:00,4812536,3635783
COL01523,B001,2024-10-23 0:00:00,3275848,3098134
COL01524,B008,2023-06-12 0:00:00,4833749,4430655
COL01525,B007,2024-05-17 0:00:00,917881,846187
COL01526,B005,2025-06-16 0:00:00,965030,817410
COL01527,B002,2025-09-19 0:00:00,1810709,1619494
COL01528,B006,2025-07-16 0:00:00,819943,839204
COL01529,B006,2024-01-02 0:00:00,2187773,1997097
COL01530,B002,2023-08-25 0:00:00,884888,768124
COL01531,B004,2023-12-04 0:00:00,1383235,1529904
COL01532,B002,2023-05-25 0:00:00,1864450,1808158
COL01533,B008,2025-10-24 0:00:00,2762545,2204668
COL01534,B007,2025-05-24 0:00:00,2249176,2262761
COL01535,B007,2024-03-02 0:00:00,3575707,3244358
COL01536,B008,2025-08-06 0:00:00,1129336,858124
COL01537,B005,2023-02-08 0:00:00,3275121,2709021
COL01538,B003,2025-10-05 0:00:00,545583,624232
COL01539,B001,2025-01-26 0:00:00,4619724,4696376
COL01540,B004,2024-03-19 0:00:00,2345623,1846580
COL01541,B002,2023-12-24 0:00:00,1408681,1466116
COL01542,B001,2023-07-21 0:00:00,3548433,3123600
COL01543,B006,2024-12-04 0:00:00,3648101,3051797
COL01544,B001,2023-03-24 0:00:00,1509000,1136150
COL01545,B008,2023-10-17 0:00:00,3286428,3738412
COL01546,B002,2023-10-05 0:00:00,3141268,2687322
COL01547,B007,2023-04-30 0:00:00,2769680,2210632
COL01548,B005,2025-03-21 0:00:00,2840380,2752690
COL01549,B001,2024-11-13 0:00:00,555802,422142
COL01550,B002,2023-07-21 0:00:00,1762492,1571745
COL01551,B002,2025-04-09 0:00:00,3638947,4032332
COL01552,B002,2024-04-07 0:00:00,502117,428943
COL01553,B005,2024-11-24 0:00:00,2655612,2424547
COL01554,B007,2024-08-30 0:00:00,3754814,3258835
COL01555,B004,2025-08-11 0:00:00,2183479,2505120
COL01556,B003,2023-09-20 0:00:00,4502897,3743950
COL01557,B008,2025-01-07 0:00:00,4085911,3251111
COL01558,B006,2024-09-12 0:00:00,2615208,2805399
COL01559,B003,2023-01-14 0:00:00,4766736,4921127
COL01560,B007,2025-09-23 0:00:00,1838255,1853098
COL01561,B008,2024-09-13 0:00:00,2046206,2039086
COL01562,B007,2023-12-07 0:00:00,4486510,3688094
COL01563,B008,2025-05-17 0:00:00,4703410,4431313
COL01564,B007,2024-07-19 0:00:00,4899427,5311320
COL01565,B006,2025-12-15 0:00:00,2124154,2149187
COL01566,B001,2024-05-04 0:00:00,2092077,2198612
COL01567,B005,2023-02-15 0:00:00,2504321,2051369
COL01568,B004,2024-12-03 0:00:00,3999793,4499676
COL01569,B008,2023-10-20 0:00:00,4193762,3766501
COL01570,B006,2024-03-02 0:00:00,1623267,1282053
COL01571,B001,2025-07-30 0:00:00,1942428,1591151
COL01572,B008,2024-11-10 0:00:00,4889532,4394429
COL01573,B001,2025-06-18 0:00:00,1912331,2001866
COL01574,B001,2024-04-08 0:00:00,4726353,4808015
COL01575,B006,2024-07-22 0:00:00,3055692,3370774
COL01576,B002,2024-07-07 0:00:00,4411731,4894972
COL01577,B006,2025-06-22 0:00:00,4019597,3635310
COL01578,B007,2023-06-07 0:00:00,1967527,1486420
COL01579,B003,2024-06-10 0:00:00,2976098,2620972
COL01580,B001,2024-04-08 0:00:00,4084996,3421967
COL01581,B001,2025-01-26 0:00:00,2173024,2430176
COL01582,B003,2023-07-23 0:00:00,3579651,3227154
COL01583,B006,2024-05-27 0:00:00,4883630,3960599
COL01584,B008,2023-04-18 0:00:00,892289,864238
COL01585,B002,2025-09-22 0:00:00,2170050,2364756
COL01586,B007,2025-03-23 0:00:00,784773,869268
COL01587,B005,2025-10-12 0:00:00,2365494,1803589
COL01588,B007,2025-05-21 0:00:00,1107612,1161622
COL01589,B004,2025-12-01 0:00:00,1902724,1508985
COL01590,B003,2025-07-11 0:00:00,2102607,2232410
COL01591,B008,2025-08-28 0:00:00,2595478,2214922
COL01592,B006,2024-10-02 0:00:00,678008,637808
COL01593,B005,2023-02-16 0:00:00,3665604,4100415
COL01594,B006,2025-09-14 0:00:00,1891936,1733865
COL01595,B003,2025-06-15 0:00:00,2792091,2244233
COL01596,B002,2025-03-11 0:00:00,996506,1094512
COL01597,B003,2025-12-21 0:00:00,3717576,3118225
COL01598,B003,2025-12-14 0:00:00,3472947,2885457
COL01599,B004,2025-09-03 0:00:00,1917618,1439548
COL01600,B007,2024-08-19 0:00:00,2093666,2068703
COL01601,B006,2024-05-20 0:00:00,3844427,3687554
COL01602,B005,2023-05-19 0:00:00,4357064,4411940
COL01603,B007,2023-12-13 0:00:00,1784092,1664487
COL01604,B004,2024-01-09 0:00:00,2141488,2030099
COL01605,B005,2024-06-15 0:00:00,3984155,3417668
COL01606,B007,2023-01-06 0:00:00,691493,586179
COL01607,B004,2025-03-29 0:00:00,2858486,2530845
COL01608,B001,2025-02-09 0:00:00,1098378,920952
COL01609,B007,2025-09-28 0:00:00,836830,862093
COL01610,B002,2024-12-03 0:00:00,3083318,2494813
COL01611,B008,2023-03-16 0:00:00,3597095,4015688
COL01612,B004,2024-01-29 0:00:00,3759557,3819928
COL01613,B008,2023-03-26 0:00:00,3803199,3097491
COL01614,B007,2023-04-01 0:00:00,1926089,1561025
COL01615,B007,2025-12-29 0:00:00,4243521,4181823
COL01616,B008,2025-10-14 0:00:00,4668832,3832260
COL01617,B004,2024-02-27 0:00:00,4338485,4812202
COL01618,B007,2025-12-07 0:00:00,2458489,2305452
COL01619,B008,2025-12-18 0:00:00,4909090,5161096
COL01620,B003,2023-03-18 0:00:00,2807741,3221489
COL01621,B007,2024-10-01 0:00:00,1670775,1442313
COL01622,B008,2024-01-26 0:00:00,986380,887076
COL01623,B001,2025-02-03 0:00:00,4417668,3414117
COL01624,B008,2023-05-01 0:00:00,4297966,4274490
COL01625,B006,2025-08-15 0:00:00,2442768,2336342
COL01626,B008,2023-01-16 0:00:00,3845173,3488842
COL01627,B003,2025-09-17 0:00:00,1756944,1917954
COL01628,B006,2024-01-14 0:00:00,2841172,2969421
COL01629,B001,2025-11-05 0:00:00,1859578,1425689
COL01630,B002,2025-05-15 0:00:00,2525065,2574487
COL01631,B002,2025-11-24 0:00:00,1299996,1370995
COL01632,B005,2024-06-15 0:00:00,2209036,1907366
COL01633,B005,2025-09-29 0:00:00,2642432,2160802
COL01634,B001,2025-01-31 0:00:00,3917254,3899284
COL01635,B002,2023-08-14 0:00:00,1250142,1369142
COL01636,B006,2023-07-15 0:00:00,1210624,934761
COL01637,B001,2025-10-29 0:00:00,2908343,2886988
COL01638,B003,2025-07-01 0:00:00,1018367,1095950
COL01639,B002,2023-02-06 0:00:00,2854973,2534293
COL01640,B004,2023-12-15 0:00:00,1014873,922682
COL01641,B005,2024-12-07 0:00:00,4906398,3795650
COL01642,B004,2024-12-23 0:00:00,1720259,1534496
COL01643,B005,2025-07-31 0:00:00,4358653,4742644
COL01644,B003,2024-04-15 0:00:00,4882616,3748106
COL01645,B005,2023-05-18 0:00:00,2848306,3209405
COL01646,B003,2025-04-11 0:00:00,4258136,3553288
COL01647,B007,2023-08-11 0:00:00,2914515,2933945
COL01648,B008,2025-03-29 0:00:00,3510090,3131868
COL01649,B006,2024-02-17 0:00:00,2601977,2035776
COL01650,B002,2025-05-11 0:00:00,3522927,3472034
COL01651,B008,2024-12-08 0:00:00,2923704,2822013
COL01652,B002,2024-06-18 0:00:00,1394561,1093148
COL01653,B007,2024-04-29 0:00:00,2441988,2689145
COL01654,B002,2024-09-27 0:00:00,1466844,1233224
COL01655,B001,2024-11-04 0:00:00,551682,531152
COL01656,B001,2025-11-01 0:00:00,1737476,1995464
COL01657,B002,2024-08-09 0:00:00,4283152,3262509
COL01658,B002,2023-05-21 0:00:00,3910216,3563692
COL01659,B007,2025-07-25 0:00:00,1051899,1184073
COL01660,B002,2023-02-28 0:00:00,3896378,4000870
COL01661,B003,2023-06-28 0:00:00,2232243,2013782
COL01662,B005,2024-11-08 0:00:00,535537,562574
COL01663,B005,2024-10-14 0:00:00,1072243,1230294
COL01664,B004,2023-02-22 0:00:00,4046515,3384313
COL01665,B001,2023-05-07 0:00:00,1198412,1135907
COL01666,B005,2024-08-27 0:00:00,3102011,2662502
COL01667,B004,2024-11-05 0:00:00,692206,563853
COL01668,B006,2023-09-23 0:00:00,2660310,2689541
COL01669,B007,2023-02-23 0:00:00,1312120,1144058
COL01670,B003,2023-03-01 0:00:00,2607442,2789563
COL01671,B005,2023-01-09 0:00:00,2830424,3004344
COL01672,B003,2023-06-01 0:00:00,2147446,2047969
COL01673,B008,2023-11-04 0:00:00,518452,443660
COL01674,B004,2024-12-25 0:00:00,3707948,3286735
COL01675,B001,2025-09-04 0:00:00,1641526,1812279
COL01676,B008,2025-06-19 0:00:00,1659611,1685859
COL01677,B007,2023-04-12 0:00:00,2491075,2406396
COL01678,B002,2023-02-21 0:00:00,1846968,1729624
COL01679,B006,2023-09-21 0:00:00,4259881,4712714
COL01680,B003,2023-02-27 0:00:00,4227112,4200794
COL01681,B006,2024-07-07 0:00:00,2411049,1881682
COL01682,B008,2025-08-25 0:00:00,715333,579917
COL01683,B002,2023-08-12 0:00:00,1102003,880401
COL01684,B005,2024-08-07 0:00:00,4529368,4633946
COL01685,B005,2023-05-31 0:00:00,1798780,1979024
COL01686,B005,2024-05-06 0:00:00,1630672,1464003
COL01687,B006,2023-07-16 0:00:00,1729244,1299355
COL01688,B006,2024-04-16 0:00:00,1720562,1432459
COL01689,B001,2023-12-13 0:00:00,1562499,1308252
COL01690,B007,2023-05-13 0:00:00,3179441,2970129
COL01691,B002,2025-10-04 0:00:00,4350103,3851009
COL01692,B004,2023-02-13 0:00:00,919518,795858
COL01693,B003,2023-07-26 0:00:00,2236625,1961523
COL01694,B005,2024-03-30 0:00:00,888020,878684
COL01695,B007,2023-05-20 0:00:00,1444180,1121371
COL01696,B002,2023-03-13 0:00:00,4995020,5441917
COL01697,B006,2025-06-06 0:00:00,4559889,3945868
COL01698,B007,2023-01-14 0:00:00,946211,1071650
COL01699,B008,2025-10-22 0:00:00,1359234,1168137
COL01700,B008,2025-05-09 0:00:00,1625047,1866980
COL01701,B005,2024-03-25 0:00:00,2091649,2248794
COL01702,B001,2025-08-06 0:00:00,1073841,1116840
COL01703,B004,2024-06-01 0:00:00,4310641,3952661
COL01704,B008,2023-09-09 0:00:00,2002205,1862486
COL01705,B002,2024-02-26 0:00:00,954925,1073432
COL01706,B006,2025-01-28 0:00:00,2594859,2095359
COL01707,B008,2024-01-29 0:00:00,3718237,4099234
COL01708,B006,2024-04-02 0:00:00,1489953,1164841
COL01709,B005,2023-03-01 0:00:00,1205138,1138547
COL01710,B003,2023-05-17 0:00:00,800003,865387
COL01711,B008,2023-06-28 0:00:00,2279634,2511303
COL01712,B002,2024-08-19 0:00:00,731021,648048
COL01713,B003,2025-03-17 0:00:00,2100263,2016942
COL01714,B008,2023-03-14 0:00:00,1773013,1993000
COL01715,B005,2024-08-30 0:00:00,2404169,2048185
COL01716,B006,2024-12-03 0:00:00,2033458,2274619
COL01717,B004,2024-12-05 0:00:00,4796596,4396163
COL01718,B003,2025-11-19 0:00:00,552141,576040
COL01719,B005,2025-04-03 0:00:00,1760742,1644336
COL01720,B002,2023-08-24 0:00:00,2596379,2311814
COL01721,B001,2023-08-12 0:00:00,4968107,4657261
COL01722,B007,2025-11-15 0:00:00,2571787,2591600
COL01723,B003,2024-12-31 0:00:00,1023094,1088224
COL01724,B008,2025-08-18 0:00:00,2416751,2497893
COL01725,B004,2023-12-05 0:00:00,2410673,2283252
COL01726,B002,2025-12-24 0:00:00,1802638,1828998
COL01727,B007,2025-09-03 0:00:00,959416,871368
COL01728,B005,2023-02-13 0:00:00,1178617,1182565
COL01729,B008,2023-05-08 0:00:00,2169449,1945935
COL01730,B005,2024-10-21 0:00:00,2735317,2686099
COL01731,B002,2025-05-16 0:00:00,1311562,993847
COL01732,B001,2023-05-25 0:00:00,3232040,3617908
COL01733,B008,2024-06-04 0:00:00,630279,599631
COL01734,B001,2023-04-11 0:00:00,3921139,4066222
COL01735,B002,2023-08-14 0:00:00,676121,657845
COL01736,B004,2024-03-11 0:00:00,4446299,4020299
COL01737,B002,2025-07-10 0:00:00,2724741,3011252
COL01738,B005,2023-09-24 0:00:00,1782694,1595314
COL01739,B006,2023-01-03 0:00:00,4760669,4964434
COL01740,B001,2025-12-21 0:00:00,1373819,1572009
COL01741,B008,2025-08-25 0:00:00,1958847,1970477
COL01742,B003,2023-04-23 0:00:00,3658634,3372150
COL01743,B006,2025-11-23 0:00:00,582973,533420
COL01744,B001,2023-04-06 0:00:00,4866645,4612728
COL01745,B001,2023-01-23 0:00:00,1226654,1030895
COL01746,B007,2024-07-20 0:00:00,4217571,3251492
COL01747,B001,2024-08-12 0:00:00,4321718,3283964
COL01748,B007,2024-05-03 0:00:00,4373168,4235628
COL01749,B002,2024-04-18 0:00:00,3903387,4386763
COL01750,B003,2024-12-20 0:00:00,4048880,3983741
COL01751,B007,2023-08-13 0:00:00,3228112,3711403
COL01752,B006,2023-12-13 0:00:00,2000353,1778254
COL01753,B002,2023-06-23 0:00:00,2462823,2732538
COL01754,B002,2024-08-19 0:00:00,4982866,5322991
COL01755,B006,2024-12-30 0:00:00,4916375,3957404
COL01756,B003,2023-08-07 0:00:00,3760237,3808719
COL01757,B007,2024-07-12 0:00:00,1541870,1269274
COL01758,B003,2025-04-23 0:00:00,687185,779068
COL01759,B003,2023-01-03 0:00:00,3654737,3026469
COL01760,B007,2023-03-16 0:00:00,584085,501079
COL01761,B008,2024-07-12 0:00:00,3414342,3339772
COL01762,B003,2023-05-06 0:00:00,627827,650271
COL01763,B004,2024-04-01 0:00:00,675763,591910
COL01764,B006,2024-03-14 0:00:00,4158595,3152053
COL01765,B006,2024-03-14 0:00:00,1513322,1194601
COL01766,B005,2025-04-26 0:00:00,1820595,1789268
COL01767,B002,2025-12-12 0:00:00,2164640,2456788
COL01768,B007,2023-09-18 0:00:00,808594,748843
COL01769,B003,2023-12-12 0:00:00,4670578,4312981
COL01770,B005,2025-01-19 0:00:00,2119779,2144960
COL01771,B008,2024-08-20 0:00:00,3674362,2834003
COL01772,B002,2024-11-06 0:00:00,1099315,1228388
COL01773,B005,2025-12-01 0:00:00,3818848,3314166
COL01774,B007,2025-07-26 0:00:00,1868181,1827089
COL01775,B001,2025-06-16 0:00:00,3385597,3817248
COL01776,B008,2025-03-31 0:00:00,3654255,3096618
COL01777,B001,2024-09-05 0:00:00,2557351,1926158
COL01778,B004,2025-07-20 0:00:00,2222867,1894942
COL01779,B004,2025-05-26 0:00:00,3384182,3053331
COL01780,B006,2023-05-26 0:00:00,1309077,1137264
COL01781,B007,2023-03-04 0:00:00,1110832,895742
COL01782,B003,2024-06-24 0:00:00,2169525,1762699
COL01783,B007,2025-06-06 0:00:00,2060085,2248617
COL01784,B001,2023-05-31 0:00:00,1477043,1285110
COL01785,B003,2024-07-18 0:00:00,1456879,1298527
COL01786,B003,2024-08-02 0:00:00,4867456,4947846
COL01787,B008,2024-08-08 0:00:00,738651,794184
COL01788,B007,2025-06-30 0:00:00,1961163,1970034
COL01789,B008,2025-03-21 0:00:00,3527708,3294224
COL01790,B007,2024-02-20 0:00:00,993877,1070767
COL01791,B007,2024-11-22 0:00:00,1348670,1263422
COL01792,B001,2023-03-21 0:00:00,4937951,4607450
COL01793,B008,2025-07-27 0:00:00,1619468,1363922
COL01794,B002,2025-07-03 0:00:00,2897217,3230146
COL01795,B007,2023-12-03 0:00:00,3822782,3910512
COL01796,B002,2024-04-03 0:00:00,1159035,896013
COL01797,B004,2023-09-07 0:00:00,2011619,1892595
COL01798,B006,2023-06-29 0:00:00,1721801,1531007
COL01799,B003,2025-05-02 0:00:00,1254432,1060483
COL01800,B004,2025-06-06 0:00:00,3375781,3495033
COL01801,B008,2024-08-20 0:00:00,1096549,857132
COL01802,B001,2024-10-29 0:00:00,4037522,4307227
COL01803,B004,2025-03-09 0:00:00,2556195,2213141
COL01804,B007,2024-02-26 0:00:00,3002416,3253956
COL01805,B007,2025-08-25 0:00:00,2326255,1844906
COL01806,B007,2023-10-24 0:00:00,4900171,4524168
COL01807,B006,2024-03-13 0:00:00,3479686,3860164
COL01808,B008,2024-11-17 0:00:00,3546619,3705891
COL01809,B008,2025-02-12 0:00:00,3662624,3819504
COL01810,B003,2024-09-30 0:00:00,1827180,1816877
COL01811,B003,2023-12-19 0:00:00,4455498,3642966
COL01812,B002,2024-03-11 0:00:00,3937642,3728871
COL01813,B006,2025-05-04 0:00:00,4464589,4492937
COL01814,B007,2024-08-16 0:00:00,4020694,3459586
COL01815,B008,2023-07-10 0:00:00,920068,935667
COL01816,B007,2024-03-31 0:00:00,3338851,2533322
COL01817,B002,2023-03-23 0:00:00,1044976,1062962
COL01818,B005,2025-10-01 0:00:00,2764593,2156563
COL01819,B005,2023-03-25 0:00:00,1502853,1256259
COL01820,B006,2023-12-01 0:00:00,3871643,3662911
COL01821,B008,2023-10-26 0:00:00,3404770,3378690
COL01822,B004,2023-09-25 0:00:00,4186225,3669490
COL01823,B004,2023-02-10 0:00:00,4302696,4170098
COL01824,B006,2023-12-19 0:00:00,1186958,1051492
COL01825,B004,2025-02-13 0:00:00,3924970,3300252
COL01826,B002,2025-06-24 0:00:00,2870881,3286407
COL01827,B005,2025-04-07 0:00:00,1781957,1906300
COL01828,B004,2024-12-08 0:00:00,2615478,2585704
COL01829,B008,2023-05-25 0:00:00,502948,402618
COL01830,B006,2024-11-26 0:00:00,4530151,3798411
COL01831,B007,2025-08-15 0:00:00,2023887,1560840
COL01832,B003,2024-08-26 0:00:00,1860826,1986634
COL01833,B005,2025-12-13 0:00:00,3842712,3024588
COL01834,B004,2025-04-30 0:00:00,3282678,3181749
COL01835,B004,2023-07-25 0:00:00,4313691,3413790
COL01836,B003,2023-05-15 0:00:00,3005450,2715157
COL01837,B001,2024-11-10 0:00:00,1570498,1783172
COL01838,B005,2024-07-29 0:00:00,1754352,1922275
COL01839,B005,2023-08-18 0:00:00,1119965,1164263
COL01840,B004,2024-10-13 0:00:00,4685836,3561369
COL01841,B006,2025-11-19 0:00:00,4622867,5297365
COL01842,B001,2023-01-11 0:00:00,4795665,5225886
COL01843,B001,2025-08-13 0:00:00,4324638,3526744
COL01844,B008,2025-02-12 0:00:00,3441189,3242956
COL01845,B007,2024-04-19 0:00:00,1702416,1952381
COL01846,B007,2023-06-01 0:00:00,689395,621695
COL01847,B001,2024-12-30 0:00:00,1473438,1157920
COL01848,B007,2023-01-21 0:00:00,3896458,2962323
COL01849,B006,2024-12-02 0:00:00,4709488,4826821
COL01850,B002,2025-03-11 0:00:00,4006600,3701964
COL01851,B001,2025-04-09 0:00:00,856150,728397
COL01852,B003,2023-01-07 0:00:00,4407556,4882154
COL01853,B003,2025-08-08 0:00:00,3848272,3853055
COL01854,B007,2023-08-18 0:00:00,3188695,3530051
COL01855,B006,2024-04-06 0:00:00,3673048,2976674
COL01856,B002,2023-05-13 0:00:00,1068345,939528
COL01857,B002,2023-01-24 0:00:00,1891271,2038614
COL01858,B006,2023-08-01 0:00:00,926432,999103
COL01859,B001,2025-12-21 0:00:00,3895706,4146670
COL01860,B001,2023-10-10 0:00:00,2041250,1662190
COL01861,B004,2023-04-15 0:00:00,1450214,1353795
COL01862,B002,2025-06-18 0:00:00,1554991,1229478
COL01863,B002,2025-05-09 0:00:00,4302507,4339419
COL01864,B008,2024-04-06 0:00:00,4694998,3803444
COL01865,B004,2024-09-20 0:00:00,761684,709030
COL01866,B007,2023-12-06 0:00:00,4677426,5198729
COL01867,B007,2025-10-26 0:00:00,2958291,3345544
COL01868,B002,2024-07-28 0:00:00,614261,640550
COL01869,B005,2023-08-13 0:00:00,3967923,4533785
COL01870,B007,2025-06-02 0:00:00,2298210,2503048
COL01871,B008,2023-07-01 0:00:00,3696949,3202322
COL01872,B005,2025-04-22 0:00:00,3178863,3298518
COL01873,B003,2023-02-18 0:00:00,1798524,1856798
COL01874,B008,2025-11-22 0:00:00,949156,856491
COL01875,B008,2025-04-27 0:00:00,2687095,2736399
COL01876,B008,2023-07-21 0:00:00,1921427,1935642
COL01877,B008,2023-09-19 0:00:00,3005702,2379948
COL01878,B003,2024-12-26 0:00:00,3022926,3087832
COL01879,B001,2025-04-09 0:00:00,2263704,2421363
COL01880,B007,2025-06-24 0:00:00,947822,1067910
COL01881,B004,2024-11-22 0:00:00,1300254,1435871
COL01882,B007,2025-11-13 0:00:00,3313287,3493900
COL01883,B002,2025-09-11 0:00:00,3368840,3224468
COL01884,B005,2025-02-28 0:00:00,4474677,4073686
COL01885,B007,2024-01-17 0:00:00,2060224,1564106
COL01886,B006,2024-03-15 0:00:00,4541716,4664849
COL01887,B003,2024-08-07 0:00:00,4628654,3836132
COL01888,B004,2025-08-09 0:00:00,1607669,1797528
COL01889,B002,2023-08-16 0:00:00,3168135,2430381
COL01890,B008,2023-05-12 0:00:00,572664,436089
COL01891,B007,2025-06-29 0:00:00,2294072,2176225
COL01892,B001,2023-05-12 0:00:00,3982234,3010625
COL01893,B005,2025-09-05 0:00:00,2343155,2213824
COL01894,B008,2025-10-18 0:00:00,4065702,3253779
COL01895,B007,2025-07-07 0:00:00,4580391,3580751
COL01896,B008,2023-05-01 0:00:00,4270562,3690487
COL01897,B005,2025-11-20 0:00:00,2621865,2756700
COL01898,B001,2024-09-21 0:00:00,3599817,3383118
COL01899,B005,2024-04-28 0:00:00,2916113,2324141
COL01900,B008,2025-03-19 0:00:00,988954,934513
COL01901,B004,2023-05-05 0:00:00,550726,492746
COL01902,B004,2025-03-31 0:00:00,1510233,1677782
COL01903,B001,2023-08-13 0:00:00,3264218,2580167
COL01904,B003,2023-08-02 0:00:00,1293946,1357011
COL01905,B008,2024-05-30 0:00:00,4144823,3590230
