LoanID,CustomerID,BranchID,Product,DisbursementDate,DisbursedAmount,OutstandingBalance,InterestRate,EMI,DelinquentDays,NPAFlag
L002917,C02308,B001,Personal Loan,2023-02-24 0:00:00,5333959,1196585,12.43,3435,117,Yes
L002918,C02137,B002,Personal Loan,2025-08-18 0:00:00,9990665,6805246,15.63,69646,107,Yes
L002919,C01565,B003,Business Loan,2023-10-05 0:00:00,1379083,1309507,7.56,72373,72,No
L002920,C01822,B001,Home Loan,2025-06-12 0:00:00,7701320,3015002,9.16,84676,114,Yes
L002921,C02349,B007,Business Loan,2023-12-29 0:00:00,4521368,1016668,12.79,89738,109,Yes
L002922,C00456,B004,Business Loan,2024-03-02 0:00:00,6285508,3521757,14.35,117720,10,No
L002923,C02165,B002,Personal Loan,2024-03-09 0:00:00,1484115,1243101,16.43,14633,100,Yes
L002924,C00420,B004,Personal Loan,2024-03-10 0:00:00,3510216,2384907,8.64,34821,0,No
L002925,C00950,B008,Auto Loan,2024-10-26 0:00:00,9300266,6152551,8.22,67108,76,No
L002926,C00874,B005,Home Loan,2023-07-22 0:00:00,1279323,874623,8.38,16018,70,No
L002927,C00489,B002,Personal Loan,2025-11-29 0:00:00,7340552,4714706,10.39,118279,115,Yes
L002928,C00111,B008,Home Loan,2025-04-24 0:00:00,3805739,908706,11.92,87512,134,Yes
L002929,C02598,B003,Business Loan,2023-11-11 0:00:00,1702497,675466,8.69,24014,59,No
L002930,C00182,B005,Auto Loan,2024-05-06 0:00:00,4878767,2761933,9.24,71878,76,No
L002931,C02011,B004,Business Loan,2023-01-27 0:00:00,8616011,3291630,13.25,71620,19,No
L002932,C02059,B008,Home Loan,2023-10-24 0:00:00,2253877,864316,14.97,25135,139,Yes
L002933,C01892,B003,Auto Loan,2025-06-10 0:00:00,1330427,453570,14.74,47588,34,No
L002934,C01750,B007,Personal Loan,2024-09-06 0:00:00,6579865,6411602,8.13,66590,113,Yes
L002935,C00351,B004,Personal Loan,2023-07-01 0:00:00,1146492,528863,9.04,44019,25,No
L002936,C01855,B005,Business Loan,2024-12-13 0:00:00,5840179,4342258,9.49,85909,2,No
L002937,C02849,B007,Personal Loan,2024-12-17 0:00:00,7379584,3365266,15.28,13994,77,No
L002938,C01930,B003,Personal Loan,2023-12-02 0:00:00,6019046,4978163,15.88,38995,40,No
L002939,C02044,B003,Personal Loan,2024-05-13 0:00:00,3657487,1704911,11.35,25383,132,Yes
L002940,C00266,B006,Auto Loan,2025-01-15 0:00:00,3085091,2949785,11.09,9762,42,No
L002941,C01395,B002,Personal Loan,2025-10-19 0:00:00,5676777,4413173,15.74,16619,26,No
L002942,C02334,B007,Auto Loan,2023-12-26 0:00:00,7899370,2243421,9.55,93037,28,No
L002943,C01019,B008,Auto Loan,2023-09-01 0:00:00,1222676,707197,11.44,105960,15,No
L002944,C02728,B005,Auto Loan,2025-07-20 0:00:00,1495310,830267,16.09,32268,23,No
L002945,C00985,B006,Business Loan,2023-07-07 0:00:00,7791977,7690862,14.74,96390,125,Yes
L002946,C02430,B006,Auto Loan,2025-01-05 0:00:00,5164084,2791873,11.08,49640,71,No
L002947,C02717,B008,Business Loan,2024-11-09 0:00:00,3106885,2520763,13.23,3088,20,No
L002948,C00352,B006,Business Loan,2023-12-09 0:00:00,2815959,2654918,7.19,19045,105,Yes
L002949,C02454,B007,Personal Loan,2024-12-17 0:00:00,2966418,1519963,9.19,26714,21,No
L002950,C00627,B003,Business Loan,2024-05-28 0:00:00,8138681,5221003,7.67,39458,91,Yes
L002951,C01871,B005,Business Loan,2024-02-06 0:00:00,4586104,3396787,13.38,116103,147,Yes
L002952,C02024,B002,Business Loan,2023-03-21 0:00:00,954044,820591,15.31,39630,128,Yes
L002953,C00229,B001,Business Loan,2025-05-05 0:00:00,6176377,4603596,12.23,114127,149,Yes
L002954,C02038,B007,Home Loan,2024-02-22 0:00:00,673039,652694,8.7,69346,140,Yes
L002955,C00471,B006,Personal Loan,2024-12-22 0:00:00,8775709,5143301,12.11,54861,96,Yes
L002956,C00455,B004,Personal Loan,2024-10-31 0:00:00,4710449,3150942,10.62,31459,44,No
L002957,C01225,B008,Personal Loan,2023-09-05 0:00:00,2651332,1722428,9.47,94875,82,No
L002958,C02275,B003,Auto Loan,2024-08-22 0:00:00,9887691,4252788,17.91,48270,137,Yes
L002959,C00719,B004,Home Loan,2024-12-25 0:00:00,8377956,2757118,11.95,36465,40,No
L002960,C01318,B004,Business Loan,2023-02-23 0:00:00,8478787,5330200,10.52,113921,78,No
L002961,C02289,B007,Auto Loan,2024-05-21 0:00:00,4608461,1454673,11.47,74096,140,Yes
L002962,C02347,B007,Auto Loan,2023-01-05 0:00:00,6988564,3703210,9.55,47436,15,No
L002963,C02719,B008,Home Loan,2025-02-15 0:00:00,3267492,894454,10.17,75074,148,Yes
L002964,C02397,B003,Home Loan,2023-03-29 0:00:00,2159219,450986,10.37,6514,59,No
L002965,C01098,B008,Business Loan,2025-08-08 0:00:00,8700803,4233974,13.18,112571,118,Yes
L002966,C00355,B005,Home Loan,2023-12-13 0:00:00,7409954,2186909,10.31,82501,77,No
L002967,C02293,B001,Personal Loan,2024-02-11 0:00:00,6357118,4018008,9.43,17891,93,Yes
L002968,C01407,B007,Auto Loan,2024-09-15 0:00:00,458309,402001,16.88,69031,149,Yes
L002969,C01895,B003,Home Loan,2025-10-17 0:00:00,4583406,2113475,9.06,9340,149,Yes
L002970,C01265,B001,Business Loan,2023-07-03 0:00:00,6962941,6816160,10.86,68186,24,No
L002971,C02149,B007,Business Loan,2024-02-06 0:00:00,936506,298531,7.93,85049,78,No
L002972,C00788,B003,Auto Loan,2023-02-27 0:00:00,5510004,4241396,14.07,58513,65,No
L002973,C02346,B003,Business Loan,2023-09-25 0:00:00,7538904,5192619,14.11,73464,40,No
L002974,C01619,B001,Business Loan,2023-11-22 0:00:00,874997,190748,16.41,97198,95,Yes
L002975,C01637,B001,Home Loan,2025-04-21 0:00:00,7475330,4705588,9.74,60826,130,Yes
L002976,C01207,B002,Auto Loan,2025-06-18 0:00:00,5592704,2121168,12.29,50842,38,No
L002977,C02516,B007,Home Loan,2025-03-15 0:00:00,8419695,7191530,8.11,8893,101,Yes
L002978,C00206,B003,Personal Loan,2024-08-19 0:00:00,3549104,1717262,10.33,87545,82,No
L002979,C02184,B003,Auto Loan,2025-08-26 0:00:00,7914771,4782603,15.62,27097,143,Yes
L002980,C00534,B004,Auto Loan,2024-08-22 0:00:00,7264209,6546926,15.36,53890,109,Yes
L002981,C02781,B004,Personal Loan,2024-04-10 0:00:00,2458001,1244806,9.97,46741,64,No
L002982,C02682,B006,Business Loan,2024-06-05 0:00:00,4761095,3189007,16.73,40507,137,Yes
L002983,C01384,B006,Business Loan,2025-02-03 0:00:00,6221581,2274502,16.23,23218,63,No
L002984,C01295,B008,Home Loan,2025-12-04 0:00:00,7742916,6854607,15.11,104306,104,Yes
L002985,C01700,B007,Business Loan,2023-02-23 0:00:00,6191840,2230018,16.61,24793,11,No
L002986,C01650,B001,Business Loan,2025-10-04 0:00:00,7266657,7166337,8.45,27002,7,No
L002987,C02673,B003,Home Loan,2023-07-20 0:00:00,369584,354552,16.16,65303,116,Yes
L002988,C01850,B007,Business Loan,2025-12-15 0:00:00,4822275,3886318,9.26,6658,115,Yes
L002989,C02118,B003,Home Loan,2023-05-10 0:00:00,1035649,790702,8.75,55075,91,Yes
L002990,C02175,B008,Home Loan,2025-09-18 0:00:00,4832871,3657802,9.86,68701,105,Yes
L002991,C02197,B001,Home Loan,2024-01-17 0:00:00,4277318,3561234,7.22,119044,150,Yes
L002992,C02816,B005,Auto Loan,2024-09-19 0:00:00,5632143,1972869,14.7,77672,80,No
L002993,C01952,B006,Personal Loan,2025-02-12 0:00:00,400428,309666,16.91,92829,136,Yes
L002994,C00085,B005,Business Loan,2023-06-02 0:00:00,154870,113803,8.53,21542,50,No
L002995,C02141,B002,Business Loan,2024-01-05 0:00:00,5624695,3302223,15.93,61510,37,No
L002996,C01935,B002,Auto Loan,2023-10-23 0:00:00,1732293,871964,10.24,95366,102,Yes
L002997,C00528,B003,Auto Loan,2024-06-13 0:00:00,1685510,689332,11.36,43287,34,No
L002998,C01414,B001,Business Loan,2024-11-11 0:00:00,7678751,5182472,15.03,17760,27,No
L002999,C02721,B004,Personal Loan,2025-12-01 0:00:00,2316854,1334783,13.7,79140,88,No
L003000,C01057,B007,Business Loan,2023-04-23 0:00:00,6233205,6011534,10.97,109511,43,No
L003001,C00775,B002,Business Loan,2024-11-16 0:00:00,8379770,2488619,12.91,20593,26,No
L003002,C00999,B002,Personal Loan,2024-08-11 0:00:00,9684490,5130933,16.18,74990,89,No
L003003,C00831,B001,Home Loan,2023-03-17 0:00:00,8419165,5501682,12.71,46619,143,Yes
L003004,C01994,B001,Auto Loan,2023-09-06 0:00:00,8465568,4549229,9,4868,67,No
L003005,C01299,B007,Auto Loan,2025-09-18 0:00:00,6393928,4414293,13.09,22022,29,No
L003006,C02375,B007,Home Loan,2025-07-05 0:00:00,2203456,460993,17.35,71623,4,No
L003007,C01171,B007,Home Loan,2023-12-22 0:00:00,9486065,5659144,8.91,117219,73,No
L003008,C01001,B001,Personal Loan,2025-10-15 0:00:00,2285312,483690,8.64,80762,79,No
L003009,C00966,B003,Auto Loan,2025-04-09 0:00:00,4495848,2670409,17.82,50906,75,No
L003010,C00965,B001,Home Loan,2023-01-15 0:00:00,5679428,4498640,10.98,90820,78,No
L003011,C01326,B006,Business Loan,2025-11-11 0:00:00,3433722,1002275,8.28,103438,128,Yes
L003012,C00579,B004,Personal Loan,2024-03-11 0:00:00,4706608,4091213,17.4,88353,135,Yes
L003013,C01506,B002,Personal Loan,2023-01-21 0:00:00,3567307,2949390,8.08,94035,84,No
L003014,C01113,B004,Auto Loan,2024-01-23 0:00:00,5638714,4716569,7.95,88393,69,No
L003015,C02910,B003,Home Loan,2024-05-25 0:00:00,1952393,1135352,11.23,112197,125,Yes
L003016,C00350,B005,Business Loan,2024-11-20 0:00:00,1223852,1015027,14.76,89610,90,No
L003017,C00328,B008,Home Loan,2023-02-03 0:00:00,4671610,4445602,16.55,111682,52,No
L003018,C01781,B005,Personal Loan,2025-05-04 0:00:00,1039322,544337,16.74,62981,105,Yes
L003019,C00980,B008,Business Loan,2024-05-01 0:00:00,6635797,6393060,17.84,49869,44,No
L003020,C01223,B003,Business Loan,2023-09-08 0:00:00,7749742,6967201,11.33,94569,12,No
L003021,C00003,B004,Auto Loan,2024-04-01 0:00:00,8796182,5053908,17.89,52070,85,No
L003022,C00268,B002,Personal Loan,2023-03-21 0:00:00,3710194,2506316,7.09,109114,39,No
L003023,C02531,B002,Home Loan,2024-08-15 0:00:00,4300929,3590816,16.89,81220,11,No
L003024,C02015,B001,Home Loan,2025-08-15 0:00:00,9302377,2063935,15.51,74507,119,Yes
L003025,C01831,B002,Business Loan,2025-08-29 0:00:00,4585495,4248159,8.82,110561,91,Yes
L003026,C01814,B004,Business Loan,2024-05-28 0:00:00,5864932,4272287,9.21,79086,38,No
L003027,C01877,B007,Personal Loan,2025-07-26 0:00:00,5332146,2326276,15.08,116246,134,Yes
L003028,C00943,B004,Home Loan,2025-11-19 0:00:00,6733963,5377273,17.06,56504,83,No
L003029,C02952,B007,Home Loan,2024-10-11 0:00:00,4288084,2880722,10.51,51251,22,No
L003030,C00062,B002,Auto Loan,2023-04-16 0:00:00,309893,212869,11.65,51932,51,No
L003031,C02005,B002,Business Loan,2024-01-05 0:00:00,4413331,1728103,13.3,21910,137,Yes
L003032,C00596,B001,Home Loan,2025-11-03 0:00:00,6528364,4126973,9.01,9030,18,No
L003033,C02673,B004,Home Loan,2024-09-14 0:00:00,8901740,8283696,14.47,77044,14,No
L003034,C01374,B008,Auto Loan,2025-04-17 0:00:00,1443171,814677,14.46,21332,134,Yes
L003035,C01524,B002,Home Loan,2024-02-05 0:00:00,2270872,606848,13.68,58077,112,Yes
L003036,C00784,B001,Home Loan,2023-07-09 0:00:00,5186165,1361312,8.32,35490,131,Yes
L003037,C01873,B008,Home Loan,2023-01-02 0:00:00,9678147,9578354,13.24,80651,25,No
L003038,C00139,B007,Business Loan,2023-05-01 0:00:00,4859731,3975837,16.84,115599,85,No
L003039,C00053,B001,Auto Loan,2025-12-26 0:00:00,2795389,2005119,7.77,109609,68,No
L003040,C01057,B007,Auto Loan,2023-06-06 0:00:00,5630161,4269860,11.31,19622,90,No
L003041,C02598,B007,Business Loan,2024-12-07 0:00:00,4858284,2188217,17.1,84761,5,No
L003042,C02982,B005,Personal Loan,2023-10-27 0:00:00,1998249,1594060,15.7,12843,49,No
L003043,C02937,B005,Business Loan,2023-03-02 0:00:00,8993586,5901882,15,31030,15,No
L003044,C00856,B001,Personal Loan,2023-03-21 0:00:00,9848780,6329645,8.7,23811,40,No
L003045,C01917,B005,Auto Loan,2025-09-14 0:00:00,7972416,7554812,12.58,36830,47,No
L003046,C01233,B007,Auto Loan,2024-12-02 0:00:00,824132,314779,11.39,95060,96,Yes
L003047,C00747,B002,Personal Loan,2024-08-12 0:00:00,4065670,3511289,10.33,45424,132,Yes
L003048,C02066,B001,Auto Loan,2023-07-31 0:00:00,5912460,5188721,7.98,33501,6,No
L003049,C00820,B007,Business Loan,2023-04-26 0:00:00,1808674,737780,9.3,70048,126,Yes
L003050,C02877,B003,Auto Loan,2024-05-10 0:00:00,1537654,742543,14.34,6548,39,No
L003051,C01478,B002,Business Loan,2025-03-19 0:00:00,3928441,1734183,14.61,69377,55,No
L003052,C00622,B001,Personal Loan,2024-10-17 0:00:00,4573199,2288865,8.9,63995,145,Yes
L003053,C02745,B008,Home Loan,2023-03-07 0:00:00,7222494,7026181,9.7,48813,117,Yes
L003054,C02766,B006,Personal Loan,2024-05-07 0:00:00,1867287,1790714,9.31,9462,35,No
L003055,C01627,B004,Personal Loan,2023-02-07 0:00:00,200614,167523,16.95,10489,67,No
L003056,C02518,B002,Home Loan,2023-11-19 0:00:00,9793380,6115155,16.68,61982,135,Yes
L003057,C02682,B007,Home Loan,2024-07-25 0:00:00,2756467,959781,16.89,48943,137,Yes
L003058,C01400,B006,Personal Loan,2025-10-12 0:00:00,6762324,1749459,14.09,99663,61,No
L003059,C02063,B005,Home Loan,2025-07-18 0:00:00,3822290,3414262,9.55,21720,93,Yes
L003060,C02625,B007,Auto Loan,2024-06-25 0:00:00,4533270,3729107,17.92,42334,122,Yes
L003061,C00828,B001,Business Loan,2024-10-30 0:00:00,8406929,4899299,8.72,67141,17,No
L003062,C01946,B002,Home Loan,2024-07-29 0:00:00,4583004,2520972,7.8,102855,103,Yes
L003063,C00728,B006,Business Loan,2024-12-11 0:00:00,6621068,1492175,8.14,13606,11,No
L003064,C02571,B008,Business Loan,2024-02-03 0:00:00,1377272,649484,16.92,104431,65,No
L003065,C00589,B003,Business Loan,2024-09-04 0:00:00,9506718,9259539,17.27,20978,143,Yes
L003066,C01049,B003,Auto Loan,2024-08-17 0:00:00,3687793,2000967,7.24,53224,72,No
L003067,C01350,B006,Business Loan,2024-12-30 0:00:00,129377,77866,13.97,79344,125,Yes
L003068,C01976,B002,Auto Loan,2023-03-31 0:00:00,4703744,2522481,13.64,75899,102,Yes
L003069,C02148,B006,Personal Loan,2024-09-27 0:00:00,6672160,5177248,11.35,18837,63,No
L003070,C01123,B003,Auto Loan,2025-11-23 0:00:00,7044274,3765050,10.17,93882,147,Yes
L003071,C01918,B001,Auto Loan,2025-06-05 0:00:00,6937675,3160077,16.49,84912,145,Yes
L003072,C02878,B003,Auto Loan,2024-03-19 0:00:00,9050418,4928763,7.21,82525,53,No
L003073,C00830,B002,Home Loan,2024-08-08 0:00:00,4564421,1027078,16.06,44161,131,Yes
L003074,C00721,B006,Business Loan,2025-02-14 0:00:00,7582538,5837253,9.99,52228,111,Yes
L003075,C02626,B006,Auto Loan,2024-03-22 0:00:00,9280822,3329079,9.05,86486,0,No
L003076,C00885,B005,Personal Loan,2024-09-10 0:00:00,3513797,2987578,10.61,60747,67,No
L003077,C00443,B001,Business Loan,2024-09-09 0:00:00,1324690,615084,12.94,51716,85,No
L003078,C01582,B005,Home Loan,2023-05-17 0:00:00,4102873,2749808,14.88,71720,129,Yes
L003079,C01099,B007,Auto Loan,2023-08-30 0:00:00,850551,335316,13.64,82903,93,Yes
L003080,C01925,B007,Auto Loan,2023-07-26 0:00:00,7279737,3595670,16.1,32683,108,Yes
L003081,C01285,B007,Auto Loan,2025-09-10 0:00:00,1701986,524833,11.67,119709,25,No
L003082,C01017,B007,Home Loan,2025-04-08 0:00:00,3592401,2935648,11.83,91620,106,Yes
L003083,C01644,B004,Home Loan,2024-01-15 0:00:00,3435571,2505750,14.27,30278,137,Yes
L003084,C01938,B004,Business Loan,2023-05-02 0:00:00,1351704,1100171,13.44,17673,23,No
L003085,C00720,B001,Personal Loan,2025-09-03 0:00:00,1385444,732099,14.41,71658,131,Yes
L003086,C00431,B002,Auto Loan,2023-05-19 0:00:00,3759665,3028409,12.5,48675,112,Yes
L003087,C00298,B002,Auto Loan,2025-01-22 0:00:00,7305422,5655505,14.78,36426,24,No
L003088,C01935,B008,Auto Loan,2023-12-08 0:00:00,4468244,2839081,10.1,10058,40,No
L003089,C01101,B006,Business Loan,2023-10-02 0:00:00,3046580,1700947,8.02,39532,125,Yes
L003090,C02377,B008,Home Loan,2025-01-01 0:00:00,3223238,1992114,8.59,36310,84,No
L003091,C02906,B005,Auto Loan,2025-03-21 0:00:00,4628019,4020977,7,15890,71,No
L003092,C02211,B004,Home Loan,2024-10-16 0:00:00,6998025,3460505,15.46,32542,85,No
L003093,C00008,B006,Auto Loan,2024-10-28 0:00:00,6059309,5222532,9.57,39743,38,No
L003094,C02612,B003,Business Loan,2023-05-20 0:00:00,1055288,935244,16.64,28314,128,Yes
L003095,C00515,B003,Auto Loan,2023-02-12 0:00:00,3951286,1361673,10.75,46391,57,No
L003096,C02536,B008,Business Loan,2024-12-29 0:00:00,8231939,6727644,8.81,85143,119,Yes
L003097,C01885,B001,Auto Loan,2025-05-23 0:00:00,6477249,2548797,10.27,21972,26,No
L003098,C00030,B003,Auto Loan,2023-03-11 0:00:00,1449718,732728,8.54,39111,77,No
L003099,C02787,B002,Home Loan,2025-04-19 0:00:00,1543576,602977,7.88,96188,71,No
L003100,C01782,B004,Home Loan,2024-06-20 0:00:00,2754120,2124192,12.51,72714,67,No
L003101,C00443,B003,Business Loan,2023-05-03 0:00:00,2420044,1520809,14.84,101106,83,No
L003102,C00888,B007,Auto Loan,2024-02-28 0:00:00,2942918,2205010,13.03,10533,52,No
L003103,C01942,B004,Business Loan,2024-05-03 0:00:00,6425641,5800568,14.79,53361,131,Yes
L003104,C01516,B008,Business Loan,2023-11-21 0:00:00,2822438,2549060,10.26,5801,102,Yes
L003105,C02510,B008,Home Loan,2025-05-01 0:00:00,5855057,5201569,13.36,72583,48,No
L003106,C02567,B007,Home Loan,2023-04-10 0:00:00,7777384,4212222,9.61,22008,81,No
L003107,C01655,B008,Auto Loan,2023-03-20 0:00:00,9462895,4422133,14.5,17908,92,Yes
L003108,C02539,B003,Business Loan,2023-08-19 0:00:00,9926214,7885005,16.97,44677,68,No
L003109,C02415,B007,Business Loan,2024-11-03 0:00:00,5018487,3526802,13.42,77668,5,No
L003110,C01097,B004,Auto Loan,2024-06-22 0:00:00,992109,672119,15.12,65944,15,No
L003111,C01314,B003,Personal Loan,2025-03-11 0:00:00,8760053,7766490,8.1,37377,81,No
L003112,C01629,B001,Auto Loan,2023-01-04 0:00:00,1659219,1207545,16.2,44009,24,No
L003113,C00735,B002,Personal Loan,2024-04-06 0:00:00,9539849,2863481,12.85,14428,48,No
L003114,C02449,B008,Home Loan,2023-10-11 0:00:00,1025415,420893,7.48,16673,145,Yes
L003115,C01826,B004,Business Loan,2023-06-19 0:00:00,3832926,2443468,15.26,76395,24,No
L003116,C00899,B006,Home Loan,2024-06-30 0:00:00,3286180,2440222,15.01,46474,10,No
L003117,C01903,B001,Auto Loan,2024-09-08 0:00:00,6065264,3558900,11.91,106464,4,No
L003118,C02730,B001,Personal Loan,2023-02-11 0:00:00,7598048,2645969,15.77,117809,63,No
L003119,C01471,B002,Personal Loan,2024-05-26 0:00:00,6581553,4966576,14.72,119393,70,No
L003120,C02090,B004,Home Loan,2024-07-13 0:00:00,9658764,5605930,11.82,24416,149,Yes
L003121,C00208,B004,Personal Loan,2023-08-20 0:00:00,6799029,2842968,13.46,8849,60,No
L003122,C01532,B002,Personal Loan,2025-10-23 0:00:00,3968643,2729186,9.49,37012,73,No
L003123,C00808,B001,Home Loan,2024-12-29 0:00:00,9331300,6178054,17.17,13111,132,Yes
L003124,C01801,B005,Auto Loan,2023-03-01 0:00:00,4173583,3102959,12,37385,52,No
L003125,C02297,B005,Business Loan,2025-07-07 0:00:00,8883218,5662296,14.25,9078,17,No
L003126,C01246,B003,Auto Loan,2023-03-18 0:00:00,8659450,5045195,13.21,46760,119,Yes
L003127,C02318,B008,Business Loan,2023-03-23 0:00:00,9572448,2099747,11.83,70576,140,Yes
L003128,C01926,B008,Business Loan,2023-03-17 0:00:00,2957382,2146608,15.03,100385,77,No
L003129,C00132,B002,Business Loan,2023-03-12 0:00:00,7200228,5357432,15.35,82988,44,No
L003130,C02866,B007,Personal Loan,2023-03-18 0:00:00,9586003,5088565,10.52,101995,45,No
L003131,C02341,B002,Business Loan,2023-10-29 0:00:00,6901134,2243077,9.1,35923,130,Yes
L003132,C01933,B008,Home Loan,2023-12-01 0:00:00,4155141,3668848,14.49,49793,117,Yes
L003133,C00859,B003,Home Loan,2024-09-20 0:00:00,137390,89109,15.9,63492,62,No
L003134,C01845,B007,Home Loan,2024-09-07 0:00:00,451464,192945,9.75,95093,3,No
L003135,C01460,B002,Home Loan,2025-10-17 0:00:00,4722921,2259778,12.92,38599,33,No
L003136,C01068,B001,Business Loan,2025-05-10 0:00:00,7045943,2888317,7.03,41233,112,Yes
L003137,C00682,B007,Home Loan,2025-12-03 0:00:00,6111944,4736849,7.93,93330,105,Yes
L003138,C01470,B002,Business Loan,2025-01-01 0:00:00,2288770,1819947,7.66,108079,9,No
L003139,C00086,B004,Auto Loan,2024-12-31 0:00:00,8121022,3277906,7.27,76182,21,No
L003140,C02372,B001,Personal Loan,2023-11-09 0:00:00,9801697,3104194,16.49,97002,148,Yes
L003141,C01452,B003,Personal Loan,2023-12-22 0:00:00,4890034,3165622,17.17,8363,63,No
L003142,C01473,B005,Home Loan,2023-03-25 0:00:00,7484279,1893397,13.35,101347,25,No
L003143,C02557,B001,Personal Loan,2024-04-20 0:00:00,8217730,4161698,9.62,14032,87,No
L003144,C01638,B006,Auto Loan,2025-01-11 0:00:00,2950415,2582800,11.85,80664,104,Yes
L003145,C00907,B001,Personal Loan,2024-05-06 0:00:00,4817652,1517052,11.37,53121,9,No
L003146,C02275,B002,Home Loan,2025-06-01 0:00:00,577825,335404,9.65,97376,57,No
L003147,C01221,B008,Business Loan,2023-04-07 0:00:00,7694794,5809986,17.9,61095,51,No
L003148,C02495,B001,Auto Loan,2024-12-10 0:00:00,2791741,1676516,14.84,111650,114,Yes
L003149,C02014,B001,Home Loan,2023-11-23 0:00:00,4302226,2924598,16.36,95333,76,No
L003150,C01258,B004,Business Loan,2025-12-04 0:00:00,7161390,4712661,15.3,92879,53,No
L003151,C00610,B001,Personal Loan,2025-07-18 0:00:00,3312214,1339088,8.82,110925,15,No
L003152,C01387,B004,Business Loan,2025-04-24 0:00:00,6762435,6466337,10.28,55489,0,No
L003153,C00807,B003,Auto Loan,2023-05-10 0:00:00,3228011,2734432,9.88,93708,19,No
L003154,C00929,B003,Business Loan,2025-11-30 0:00:00,8164708,5558580,8.31,7453,95,Yes
L003155,C00997,B006,Personal Loan,2023-06-03 0:00:00,3520186,2386539,7.87,82207,62,No
L003156,C01744,B003,Business Loan,2024-03-04 0:00:00,1105284,906302,13.52,54549,98,Yes
L003157,C00044,B005,Personal Loan,2024-06-21 0:00:00,9448004,4332156,11.72,21905,53,No
L003158,C00382,B008,Auto Loan,2025-03-19 0:00:00,1543899,683098,11.49,80432,47,No
L003159,C02917,B007,Business Loan,2023-02-20 0:00:00,8986483,8644359,17.85,44489,42,No
L003160,C02422,B002,Personal Loan,2024-02-11 0:00:00,9646579,7384632,8.92,69723,38,No
L003161,C02059,B003,Personal Loan,2023-05-19 0:00:00,1198874,473499,7.08,42382,73,No
