CustomerID,CustomerName,AgeGroup,Gender,Occupation,IncomeBand,RiskScore
C02459,Customer 2459,36-50,Male,Professional,10L-20L,648
C02460,Customer 2460,26-35,Female,Business,<5L,899
C02461,Customer 2461,36-50,Male,Business,5L-10L,490
C02462,Customer 2462,18-25,Female,Retired,<5L,603
C02463,Customer 2463,18-25,Female,Business,>20L,658
C02464,Customer 2464,50+,Female,Professional,<5L,557
C02465,Customer 2465,26-35,Female,Business,10L-20L,770
C02466,Customer 2466,50+,Male,Professional,5L-10L,608
C02467,Customer 2467,18-25,Female,Salaried,>20L,728
C02468,Customer 2468,26-35,Male,Retired,5L-10L,571
C02469,Customer 2469,18-25,Male,Salaried,>20L,384
C02470,Customer 2470,50+,Female,Professional,5L-10L,472
C02471,Customer 2471,36-50,Male,Professional,10L-20L,524
C02472,Customer 2472,36-50,Female,Salaried,5L-10L,507
C02473,Customer 2473,36-50,Female,Retired,>20L,780
C02474,Customer 2474,50+,Male,Business,10L-20L,803
C02475,Customer 2475,18-25,Male,Professional,<5L,865
C02476,Customer 2476,50+,Female,Salaried,<5L,367
C02477,Customer 2477,50+,Female,Business,5L-10L,650
C02478,Customer 2478,26-35,Female,Retired,5L-10L,353
C02479,Customer 2479,26-35,Female,Business,5L-10L,765
C02480,Customer 2480,36-50,Female,Professional,10L-20L,844
C02481,Customer 2481,26-35,Male,Professional,<5L,633
C02482,Customer 2482,50+,Female,Professional,10L-20L,473
C02483,Customer 2483,50+,Female,Retired,5L-10L,613
C02484,Customer 2484,18-25,Female,Business,10L-20L,621
C02485,Customer 2485,36-50,Male,Retired,<5L,335
C02486,Customer 2486,36-50,Female,Retired,>20L,361
C02487,Customer 2487,36-50,Male,Professional,<5L,301
C02488,Customer 2488,50+,Female,Professional,>20L,682
C02489,Customer 2489,18-25,Female,Business,<5L,770
C02490,Customer 2490,36-50,Male,Retired,<5L,637
C02491,Customer 2491,26-35,Male,Retired,10L-20L,317
C02492,Customer 2492,36-50,Male,Business,>20L,660
C02493,Customer 2493,18-25,Female,Salaried,5L-10L,568
C02494,Customer 2494,50+,Female,Salaried,<5L,400
C02495,Customer 2495,26-35,Female,Professional,>20L,471
C02496,Customer 2496,26-35,Male,Retired,>20L,679
C02497,Customer 2497,26-35,Female,Professional,<5L,559
C02498,Customer 2498,18-25,Male,Retired,5L-10L,689
C02499,Customer 2499,50+,Female,Business,>20L,616
C02500,Customer 2500,18-25,Female,Business,<5L,465
C02501,Customer 2501,36-50,Male,Professional,<5L,514
C02502,Customer 2502,36-50,Female,Retired,<5L,883
C02503,Customer 2503,50+,Male,Business,>20L,329
C02504,Customer 2504,26-35,Male,Professional,>20L,465
C02505,Customer 2505,36-50,Female,Retired,5L-10L,836
C02506,Customer 2506,18-25,Male,Professional,<5L,514
C02507,Customer 2507,36-50,Male,Business,<5L,526
C02508,Customer 2508,36-50,Male,Salaried,10L-20L,668
C02509,Customer 2509,18-25,Male,Professional,<5L,625
C02510,Customer 2510,26-35,Female,Professional,10L-20L,677
C02511,Customer 2511,18-25,Male,Professional,<5L,395
C02512,Customer 2512,36-50,Female,Retired,>20L,852
C02513,Customer 2513,26-35,Female,Business,>20L,527
C02514,Customer 2514,36-50,Female,Business,10L-20L,690
C02515,Customer 2515,50+,Female,Retired,10L-20L,732
C02516,Customer 2516,18-25,Male,Business,>20L,380
C02517,Customer 2517,18-25,Female,Retired,<5L,694
C02518,Customer 2518,36-50,Male,Retired,10L-20L,782
C02519,Customer 2519,26-35,Male,Business,<5L,884
C02520,Customer 2520,36-50,Male,Retired,<5L,888
C02521,Customer 2521,18-25,Male,Salaried,10L-20L,540
C02522,Customer 2522,36-50,Male,Salaried,5L-10L,552
C02523,Customer 2523,18-25,Male,Salaried,<5L,721
C02524,Customer 2524,50+,Female,Retired,<5L,583
C02525,Customer 2525,26-35,Male,Business,<5L,889
C02526,Customer 2526,36-50,Female,Retired,>20L,556
C02527,Customer 2527,18-25,Male,Business,>20L,605
C02528,Customer 2528,36-50,Female,Retired,10L-20L,747
C02529,Customer 2529,50+,Female,Retired,>20L,436
C02530,Customer 2530,36-50,Female,Business,5L-10L,727
C02531,Customer 2531,36-50,Male,Professional,>20L,834
C02532,Customer 2532,26-35,Male,Business,>20L,431
C02533,Customer 2533,18-25,Male,Salaried,10L-20L,333
C02534,Customer 2534,18-25,Male,Salaried,>20L,751
C02535,Customer 2535,18-25,Female,Business,5L-10L,429
C02536,Customer 2536,36-50,Male,Business,<5L,868
C02537,Customer 2537,26-35,Male,Business,5L-10L,822
C02538,Customer 2538,36-50,Female,Retired,10L-20L,308
C02539,Customer 2539,36-50,Female,Retired,>20L,578
C02540,Customer 2540,50+,Male,Business,10L-20L,449
C02541,Customer 2541,36-50,Male,Salaried,>20L,438
C02542,Customer 2542,36-50,Male,Professional,5L-10L,769
C02543,Customer 2543,50+,Female,Professional,5L-10L,562
C02544,Customer 2544,50+,Male,Salaried,<5L,541
C02545,Customer 2545,18-25,Female,Professional,10L-20L,535
C02546,Customer 2546,18-25,Female,Salaried,<5L,377
C02547,Customer 2547,50+,Female,Professional,>20L,554
C02548,Customer 2548,26-35,Male,Professional,>20L,528
C02549,Customer 2549,18-25,Male,Professional,5L-10L,388
C02550,Customer 2550,26-35,Male,Business,10L-20L,804
C02551,Customer 2551,26-35,Male,Professional,<5L,685
C02552,Customer 2552,50+,Male,Professional,<5L,725
C02553,Customer 2553,26-35,Female,Business,10L-20L,475
C02554,Customer 2554,18-25,Female,Retired,>20L,719
C02555,Customer 2555,50+,Male,Salaried,5L-10L,578
C02556,Customer 2556,26-35,Male,Salaried,<5L,505
C02557,Customer 2557,50+,Male,Professional,>20L,628
C02558,Customer 2558,36-50,Male,Retired,>20L,802
C02559,Customer 2559,26-35,Male,Retired,10L-20L,492
C02560,Customer 2560,50+,Male,Retired,>20L,355
C02561,Customer 2561,50+,Female,Retired,10L-20L,671
C02562,Customer 2562,18-25,Female,Professional,5L-10L,665
C02563,Customer 2563,50+,Female,Salaried,5L-10L,806
C02564,Customer 2564,26-35,Male,Retired,>20L,666
C02565,Customer 2565,36-50,Female,Salaried,>20L,312
C02566,Customer 2566,36-50,Female,Business,5L-10L,848
C02567,Customer 2567,50+,Male,Retired,<5L,879
C02568,Customer 2568,26-35,Male,Professional,5L-10L,560
C02569,Customer 2569,18-25,Male,Retired,<5L,302
C02570,Customer 2570,50+,Female,Business,5L-10L,441
C02571,Customer 2571,26-35,Female,Business,<5L,559
C02572,Customer 2572,26-35,Male,Business,10L-20L,731
C02573,Customer 2573,50+,Male,Business,>20L,829
C02574,Customer 2574,18-25,Male,Professional,10L-20L,510
C02575,Customer 2575,50+,Female,Retired,<5L,694
C02576,Customer 2576,18-25,Male,Salaried,>20L,310
C02577,Customer 2577,18-25,Female,Professional,10L-20L,677
C02578,Customer 2578,50+,Female,Retired,>20L,481
C02579,Customer 2579,50+,Male,Business,10L-20L,710
C02580,Customer 2580,50+,Female,Salaried,10L-20L,623
C02581,Customer 2581,26-35,Female,Business,10L-20L,756
C02582,Customer 2582,26-35,Female,Salaried,5L-10L,686
C02583,Customer 2583,26-35,Male,Salaried,5L-10L,830
C02584,Customer 2584,36-50,Male,Business,>20L,807
C02585,Customer 2585,26-35,Female,Business,>20L,301
C02586,Customer 2586,50+,Male,Retired,<5L,471
C02587,Customer 2587,36-50,Male,Retired,5L-10L,758
C02588,Customer 2588,50+,Male,Business,>20L,672
C02589,Customer 2589,50+,Female,Retired,10L-20L,868
C02590,Customer 2590,26-35,Male,Salaried,5L-10L,832
C02591,Customer 2591,36-50,Male,Business,<5L,842
C02592,Customer 2592,50+,Female,Salaried,5L-10L,751
C02593,Customer 2593,26-35,Female,Business,10L-20L,648
C02594,Customer 2594,36-50,Female,Retired,<5L,471
C02595,Customer 2595,26-35,Male,Business,10L-20L,521
C02596,Customer 2596,50+,Female,Professional,>20L,707
C02597,Customer 2597,36-50,Female,Salaried,10L-20L,347
C02598,Customer 2598,36-50,Female,Professional,5L-10L,350
C02599,Customer 2599,26-35,Male,Retired,10L-20L,801
C02600,Customer 2600,50+,Female,Professional,>20L,846
C02601,Customer 2601,26-35,Male,Professional,>20L,603
C02602,Customer 2602,50+,Female,Salaried,>20L,316
C02603,Customer 2603,50+,Female,Business,<5L,832
C02604,Customer 2604,36-50,Female,Salaried,5L-10L,673
C02605,Customer 2605,18-25,Male,Retired,10L-20L,535
C02606,Customer 2606,26-35,Female,Retired,5L-10L,556
C02607,Customer 2607,50+,Female,Professional,>20L,389
C02608,Customer 2608,18-25,Male,Business,5L-10L,509
C02609,Customer 2609,36-50,Male,Professional,5L-10L,404
C02610,Customer 2610,50+,Male,Business,10L-20L,702
C02611,Customer 2611,18-25,Male,Business,<5L,456
C02612,Customer 2612,18-25,Female,Professional,10L-20L,476
C02613,Customer 2613,18-25,Male,Professional,10L-20L,458
C02614,Customer 2614,26-35,Female,Salaried,10L-20L,652
C02615,Customer 2615,36-50,Male,Business,<5L,656
C02616,Customer 2616,50+,Male,Salaried,>20L,568
C02617,Customer 2617,50+,Male,Business,>20L,753
C02618,Customer 2618,50+,Male,Salaried,10L-20L,538
C02619,Customer 2619,26-35,Male,Professional,<5L,571
C02620,Customer 2620,36-50,Female,Retired,>20L,542
C02621,Customer 2621,18-25,Male,Salaried,5L-10L,454
C02622,Customer 2622,18-25,Male,Retired,10L-20L,735
C02623,Customer 2623,50+,Female,Salaried,5L-10L,486
C02624,Customer 2624,26-35,Female,Professional,10L-20L,706
C02625,Customer 2625,26-35,Male,Business,10L-20L,879
C02626,Customer 2626,36-50,Female,Salaried,<5L,821
C02627,Customer 2627,36-50,Female,Professional,>20L,645
C02628,Customer 2628,18-25,Female,Retired,10L-20L,430
C02629,Customer 2629,50+,Female,Professional,5L-10L,307
C02630,Customer 2630,26-35,Female,Business,>20L,650
C02631,Customer 2631,26-35,Female,Salaried,<5L,348
C02632,Customer 2632,50+,Female,Salaried,10L-20L,560
C02633,Customer 2633,18-25,Female,Salaried,<5L,552
C02634,Customer 2634,50+,Male,Salaried,10L-20L,411
C02635,Customer 2635,26-35,Female,Salaried,10L-20L,627
C02636,Customer 2636,36-50,Male,Salaried,5L-10L,489
C02637,Customer 2637,26-35,Female,Retired,10L-20L,863
C02638,Customer 2638,36-50,Female,Business,10L-20L,325
C02639,Customer 2639,26-35,Female,Salaried,<5L,640
C02640,Customer 2640,18-25,Female,Business,10L-20L,350
C02641,Customer 2641,36-50,Male,Salaried,10L-20L,564
C02642,Customer 2642,50+,Male,Salaried,<5L,774
C02643,Customer 2643,36-50,Male,Professional,>20L,316
C02644,Customer 2644,50+,Female,Professional,>20L,525
C02645,Customer 2645,26-35,Male,Retired,5L-10L,481
C02646,Customer 2646,18-25,Male,Salaried,<5L,791
C02647,Customer 2647,50+,Male,Business,>20L,861
C02648,Customer 2648,18-25,Male,Business,5L-10L,502
C02649,Customer 2649,36-50,Female,Retired,>20L,896
C02650,Customer 2650,18-25,Male,Business,5L-10L,778
C02651,Customer 2651,18-25,Female,Retired,10L-20L,480
C02652,Customer 2652,26-35,Male,Salaried,>20L,390
C02653,Customer 2653,36-50,Female,Salaried,>20L,424
C02654,Customer 2654,18-25,Male,Business,>20L,627
C02655,Customer 2655,36-50,Male,Professional,10L-20L,658
C02656,Customer 2656,18-25,Female,Business,5L-10L,730
C02657,Customer 2657,36-50,Female,Professional,5L-10L,323
C02658,Customer 2658,18-25,Female,Business,10L-20L,813
C02659,Customer 2659,18-25,Male,Business,<5L,687
C02660,Customer 2660,50+,Female,Business,<5L,870
C02661,Customer 2661,50+,Male,Business,10L-20L,807
C02662,Customer 2662,18-25,Male,Salaried,>20L,834
C02663,Customer 2663,36-50,Male,Professional,>20L,817
C02664,Customer 2664,26-35,Female,Retired,>20L,869
C02665,Customer 2665,36-50,Female,Retired,<5L,389
C02666,Customer 2666,18-25,Male,Salaried,10L-20L,594
C02667,Customer 2667,18-25,Male,Salaried,<5L,829
C02668,Customer 2668,18-25,Female,Retired,5L-10L,681
C02669,Customer 2669,18-25,Male,Salaried,<5L,523
C02670,Customer 2670,50+,Male,Professional,>20L,401
C02671,Customer 2671,36-50,Female,Professional,>20L,676
C02672,Customer 2672,26-35,Male,Business,10L-20L,420
C02673,Customer 2673,26-35,Female,Professional,>20L,487
C02674,Customer 2674,18-25,Female,Salaried,10L-20L,815
C02675,Customer 2675,26-35,Male,Professional,>20L,681
C02676,Customer 2676,26-35,Male,Business,10L-20L,602
C02677,Customer 2677,36-50,Male,Salaried,>20L,796
C02678,Customer 2678,36-50,Female,Salaried,>20L,793
C02679,Customer 2679,26-35,Female,Retired,>20L,347
C02680,Customer 2680,36-50,Male,Business,<5L,407
C02681,Customer 2681,26-35,Female,Salaried,>20L,732
C02682,Customer 2682,18-25,Female,Business,<5L,661
C02683,Customer 2683,36-50,Female,Retired,10L-20L,740
C02684,Customer 2684,26-35,Female,Salaried,<5L,645
C02685,Customer 2685,36-50,Female,Retired,10L-20L,307
C02686,Customer 2686,36-50,Female,Retired,5L-10L,632
C02687,Customer 2687,26-35,Male,Business,<5L,500
C02688,Customer 2688,26-35,Male,Business,>20L,345
C02689,Customer 2689,18-25,Female,Salaried,5L-10L,372
C02690,Customer 2690,36-50,Male,Salaried,<5L,606
C02691,Customer 2691,36-50,Female,Professional,<5L,387
C02692,Customer 2692,18-25,Female,Salaried,>20L,895
C02693,Customer 2693,50+,Female,Salaried,<5L,511
C02694,Customer 2694,36-50,Male,Salaried,5L-10L,552
C02695,Customer 2695,36-50,Female,Retired,<5L,387
C02696,Customer 2696,18-25,Male,Business,10L-20L,481
C02697,Customer 2697,18-25,Male,Business,10L-20L,427
C02698,Customer 2698,36-50,Female,Business,5L-10L,515
C02699,Customer 2699,50+,Female,Business,10L-20L,836
C02700,Customer 2700,18-25,Female,Business,5L-10L,665
C02701,Customer 2701,18-25,Female,Retired,5L-10L,746
C02702,Customer 2702,18-25,Female,Business,>20L,737
C02703,Customer 2703,36-50,Female,Professional,<5L,773
C02704,Customer 2704,50+,Female,Business,<5L,750
C02705,Customer 2705,50+,Male,Professional,>20L,673
C02706,Customer 2706,36-50,Female,Business,10L-20L,482
C02707,Customer 2707,50+,Male,Professional,>20L,515
C02708,Customer 2708,50+,Male,Business,<5L,443
C02709,Customer 2709,50+,Female,Retired,<5L,897
C02710,Customer 2710,18-25,Male,Retired,<5L,590
C02711,Customer 2711,36-50,Female,Professional,<5L,592
C02712,Customer 2712,26-35,Male,Professional,>20L,838
C02713,Customer 2713,36-50,Male,Salaried,<5L,684
C02714,Customer 2714,36-50,Female,Professional,<5L,744
C02715,Customer 2715,26-35,Male,Professional,>20L,799
C02716,Customer 2716,36-50,Male,Professional,10L-20L,625
C02717,Customer 2717,50+,Male,Business,5L-10L,735
C02718,Customer 2718,36-50,Male,Business,5L-10L,643
C02719,Customer 2719,26-35,Male,Retired,5L-10L,394
C02720,Customer 2720,18-25,Male,Salaried,>20L,456
C02721,Customer 2721,26-35,Female,Business,<5L,481
C02722,Customer 2722,36-50,Female,Business,10L-20L,678
C02723,Customer 2723,36-50,Male,Salaried,10L-20L,851
C02724,Customer 2724,36-50,Male,Retired,>20L,458
C02725,Customer 2725,36-50,Female,Retired,<5L,684
C02726,Customer 2726,36-50,Female,Retired,10L-20L,683
C02727,Customer 2727,36-50,Male,Business,5L-10L,752
C02728,Customer 2728,50+,Female,Professional,10L-20L,734
C02729,Customer 2729,26-35,Male,Retired,10L-20L,763
C02730,Customer 2730,18-25,Female,Business,<5L,475
C02731,Customer 2731,26-35,Male,Professional,>20L,534
C02732,Customer 2732,18-25,Male,Retired,10L-20L,304
C02733,Customer 2733,36-50,Female,Retired,<5L,799
C02734,Customer 2734,18-25,Male,Retired,5L-10L,842
C02735,Customer 2735,26-35,Male,Professional,<5L,349
C02736,Customer 2736,26-35,Male,Salaried,10L-20L,749
C02737,Customer 2737,26-35,Female,Salaried,5L-10L,414
C02738,Customer 2738,26-35,Female,Professional,<5L,472
C02739,Customer 2739,50+,Female,Professional,10L-20L,348
C02740,Customer 2740,26-35,Female,Retired,<5L,322
C02741,Customer 2741,26-35,Female,Professional,5L-10L,460
C02742,Customer 2742,26-35,Female,Business,<5L,793
C02743,Customer 2743,36-50,Female,Business,<5L,558
C02744,Customer 2744,36-50,Female,Business,10L-20L,607
C02745,Customer 2745,18-25,Male,Business,10L-20L,319
C02746,Customer 2746,26-35,Female,Salaried,>20L,801
C02747,Customer 2747,36-50,Male,Salaried,5L-10L,655
C02748,Customer 2748,18-25,Male,Professional,>20L,720
C02749,Customer 2749,26-35,Female,Retired,5L-10L,465
C02750,Customer 2750,18-25,Male,Salaried,<5L,719
C02751,Customer 2751,36-50,Male,Business,>20L,397
C02752,Customer 2752,50+,Female,Salaried,<5L,583
C02753,Customer 2753,26-35,Female,Retired,>20L,704
C02754,Customer 2754,18-25,Female,Business,>20L,518
C02755,Customer 2755,50+,Male,Salaried,>20L,558
C02756,Customer 2756,26-35,Male,Retired,5L-10L,405
C02757,Customer 2757,26-35,Male,Salaried,>20L,378
C02758,Customer 2758,36-50,Female,Professional,>20L,593
C02759,Customer 2759,36-50,Female,Retired,10L-20L,430
C02760,Customer 2760,26-35,Female,Retired,5L-10L,875
C02761,Customer 2761,26-35,Female,Professional,5L-10L,573
C02762,Customer 2762,26-35,Male,Salaried,<5L,655
C02763,Customer 2763,18-25,Male,Business,<5L,313
C02764,Customer 2764,50+,Female,Retired,>20L,614
C02765,Customer 2765,26-35,Male,Professional,>20L,529
C02766,Customer 2766,18-25,Female,Professional,5L-10L,517
C02767,Customer 2767,36-50,Male,Salaried,10L-20L,712
C02768,Customer 2768,50+,Male,Professional,5L-10L,800
C02769,Customer 2769,18-25,Female,Professional,10L-20L,751
C02770,Customer 2770,36-50,Female,Professional,5L-10L,766
C02771,Customer 2771,26-35,Female,Professional,5L-10L,407
C02772,Customer 2772,36-50,Female,Business,>20L,780
C02773,Customer 2773,26-35,Male,Business,>20L,854
C02774,Customer 2774,36-50,Female,Retired,<5L,891
C02775,Customer 2775,18-25,Male,Salaried,10L-20L,381
C02776,Customer 2776,36-50,Male,Salaried,10L-20L,764
C02777,Customer 2777,50+,Female,Retired,<5L,366
C02778,Customer 2778,50+,Female,Professional,<5L,708
C02779,Customer 2779,18-25,Male,Professional,<5L,855
C02780,Customer 2780,26-35,Male,Professional,>20L,788
C02781,Customer 2781,18-25,Female,Professional,>20L,703
C02782,Customer 2782,26-35,Male,Business,5L-10L,327
C02783,Customer 2783,18-25,Female,Salaried,>20L,486
C02784,Customer 2784,26-35,Female,Salaried,10L-20L,678
C02785,Customer 2785,36-50,Female,Business,10L-20L,608
C02786,Customer 2786,50+,Male,Business,>20L,797
C02787,Customer 2787,50+,Male,Salaried,5L-10L,835
C02788,Customer 2788,26-35,Male,Business,10L-20L,543
C02789,Customer 2789,36-50,Male,Professional,<5L,509
C02790,Customer 2790,26-35,Female,Professional,10L-20L,517
C02791,Customer 2791,18-25,Male,Business,>20L,400
C02792,Customer 2792,26-35,Female,Business,<5L,450
C02793,Customer 2793,36-50,Male,Salaried,5L-10L,572
C02794,Customer 2794,26-35,Male,Retired,5L-10L,397
C02795,Customer 2795,18-25,Female,Retired,>20L,450
C02796,Customer 2796,50+,Male,Business,5L-10L,848
C02797,Customer 2797,50+,Female,Professional,5L-10L,679
C02798,Customer 2798,18-25,Male,Retired,10L-20L,312
C02799,Customer 2799,26-35,Female,Salaried,<5L,620
C02800,Customer 2800,26-35,Female,Professional,>20L,424
C02801,Customer 2801,50+,Female,Retired,5L-10L,588
C02802,Customer 2802,18-25,Male,Salaried,10L-20L,855
C02803,Customer 2803,26-35,Male,Professional,<5L,552
C02804,Customer 2804,18-25,Male,Business,10L-20L,749
C02805,Customer 2805,36-50,Male,Professional,>20L,829
C02806,Customer 2806,36-50,Female,Business,5L-10L,475
C02807,Customer 2807,26-35,Female,Salaried,5L-10L,738
C02808,Customer 2808,50+,Male,Professional,10L-20L,833
C02809,Customer 2809,36-50,Female,Retired,10L-20L,855
C02810,Customer 2810,36-50,Male,Salaried,10L-20L,523
C02811,Customer 2811,50+,Male,Retired,>20L,718
C02812,Customer 2812,26-35,Male,Professional,10L-20L,382
C02813,Customer 2813,50+,Male,Salaried,<5L,471
C02814,Customer 2814,50+,Female,Retired,10L-20L,354
C02815,Customer 2815,26-35,Male,Salaried,>20L,334
C02816,Customer 2816,50+,Female,Business,5L-10L,870
C02817,Customer 2817,36-50,Male,Salaried,>20L,605
C02818,Customer 2818,50+,Male,Salaried,5L-10L,313
C02819,Customer 2819,50+,Male,Retired,<5L,444
C02820,Customer 2820,18-25,Female,Business,5L-10L,899
C02821,Customer 2821,50+,Female,Salaried,>20L,415
C02822,Customer 2822,36-50,Female,Salaried,<5L,861
C02823,Customer 2823,26-35,Male,Business,>20L,458
C02824,Customer 2824,36-50,Female,Professional,10L-20L,347
C02825,Customer 2825,36-50,Male,Salaried,>20L,595
C02826,Customer 2826,36-50,Male,Professional,10L-20L,741
C02827,Customer 2827,36-50,Male,Salaried,<5L,751
C02828,Customer 2828,26-35,Female,Retired,>20L,558
C02829,Customer 2829,36-50,Male,Professional,5L-10L,777
C02830,Customer 2830,36-50,Female,Professional,<5L,397
C02831,Customer 2831,18-25,Male,Business,<5L,629
C02832,Customer 2832,18-25,Male,Business,>20L,735
C02833,Customer 2833,36-50,Female,Business,>20L,783
C02834,Customer 2834,18-25,Male,Salaried,>20L,311
C02835,Customer 2835,50+,Female,Salaried,5L-10L,398
C02836,Customer 2836,18-25,Female,Retired,<5L,767
C02837,Customer 2837,36-50,Male,Retired,10L-20L,338
C02838,Customer 2838,18-25,Female,Retired,>20L,730
C02839,Customer 2839,50+,Female,Business,<5L,688
C02840,Customer 2840,26-35,Male,Business,<5L,580
C02841,Customer 2841,18-25,Male,Retired,<5L,605
C02842,Customer 2842,50+,Male,Retired,5L-10L,694
C02843,Customer 2843,50+,Female,Business,<5L,671
C02844,Customer 2844,50+,Female,Salaried,10L-20L,394
C02845,Customer 2845,18-25,Female,Retired,<5L,852
C02846,Customer 2846,18-25,Female,Professional,<5L,457
C02847,Customer 2847,18-25,Female,Retired,<5L,584
C02848,Customer 2848,50+,Female,Retired,10L-20L,797
C02849,Customer 2849,18-25,Female,Professional,<5L,892
C02850,Customer 2850,18-25,Female,Business,5L-10L,737
C02851,Customer 2851,18-25,Female,Salaried,<5L,541
C02852,Customer 2852,36-50,Male,Professional,>20L,593
C02853,Customer 2853,36-50,Male,Retired,<5L,354
C02854,Customer 2854,50+,Female,Business,10L-20L,468
C02855,Customer 2855,18-25,Male,Business,5L-10L,726
C02856,Customer 2856,36-50,Female,Salaried,<5L,389
C02857,Customer 2857,18-25,Female,Salaried,<5L,418
C02858,Customer 2858,18-25,Male,Retired,<5L,623
C02859,Customer 2859,26-35,Female,Retired,5L-10L,315
C02860,Customer 2860,36-50,Female,Salaried,10L-20L,669
C02861,Customer 2861,36-50,Female,Professional,>20L,765
C02862,Customer 2862,18-25,Male,Professional,10L-20L,549
C02863,Customer 2863,36-50,Female,Retired,>20L,383
C02864,Customer 2864,36-50,Female,Professional,5L-10L,722
C02865,Customer 2865,36-50,Female,Professional,<5L,704
C02866,Customer 2866,36-50,Female,Business,10L-20L,602
C02867,Customer 2867,18-25,Female,Professional,<5L,579
C02868,Customer 2868,36-50,Male,Retired,5L-10L,653
C02869,Customer 2869,26-35,Female,Retired,>20L,568
C02870,Customer 2870,18-25,Female,Business,10L-20L,770
C02871,Customer 2871,26-35,Female,Retired,>20L,635
C02872,Customer 2872,18-25,Male,Professional,<5L,458
C02873,Customer 2873,18-25,Male,Salaried,10L-20L,312
C02874,Customer 2874,18-25,Female,Retired,<5L,644
C02875,Customer 2875,18-25,Female,Retired,5L-10L,459
C02876,Customer 2876,18-25,Female,Salaried,5L-10L,425
C02877,Customer 2877,36-50,Male,Professional,>20L,815
C02878,Customer 2878,50+,Female,Business,5L-10L,610
C02879,Customer 2879,18-25,Female,Salaried,<5L,767
C02880,Customer 2880,26-35,Male,Business,5L-10L,701
C02881,Customer 2881,50+,Male,Retired,5L-10L,417
C02882,Customer 2882,36-50,Male,Retired,>20L,815
C02883,Customer 2883,36-50,Female,Salaried,10L-20L,883
C02884,Customer 2884,36-50,Male,Business,5L-10L,360
C02885,Customer 2885,18-25,Male,Retired,10L-20L,688
C02886,Customer 2886,18-25,Female,Retired,5L-10L,720
C02887,Customer 2887,36-50,Female,Business,<5L,340
C02888,Customer 2888,26-35,Female,Salaried,<5L,686
C02889,Customer 2889,18-25,Male,Professional,5L-10L,494
C02890,Customer 2890,36-50,Male,Business,10L-20L,379
C02891,Customer 2891,50+,Female,Retired,>20L,739
C02892,Customer 2892,26-35,Female,Retired,5L-10L,575
C02893,Customer 2893,36-50,Male,Retired,<5L,498
C02894,Customer 2894,26-35,Female,Salaried,<5L,842
C02895,Customer 2895,18-25,Male,Professional,>20L,618
C02896,Customer 2896,36-50,Male,Retired,5L-10L,375
C02897,Customer 2897,18-25,Male,Professional,>20L,708
C02898,Customer 2898,50+,Female,Business,10L-20L,706
C02899,Customer 2899,18-25,Female,Salaried,>20L,839
C02900,Customer 2900,18-25,Male,Salaried,>20L,686
C02901,Customer 2901,50+,Male,Business,5L-10L,612
C02902,Customer 2902,50+,Female,Business,5L-10L,392
C02903,Customer 2903,26-35,Male,Salaried,5L-10L,806
C02904,Customer 2904,18-25,Male,Professional,5L-10L,520
C02905,Customer 2905,50+,Female,Business,10L-20L,747
C02906,Customer 2906,26-35,Male,Salaried,5L-10L,735
C02907,Customer 2907,26-35,Female,Retired,10L-20L,566
C02908,Customer 2908,36-50,Female,Professional,<5L,320
C02909,Customer 2909,50+,Male,Salaried,5L-10L,666
C02910,Customer 2910,36-50,Female,Salaried,<5L,382
C02911,Customer 2911,50+,Female,Retired,5L-10L,346
C02912,Customer 2912,18-25,Male,Business,5L-10L,362
C02913,Customer 2913,18-25,Female,Professional,>20L,784
C02914,Customer 2914,18-25,Female,Business,5L-10L,687
C02915,Customer 2915,26-35,Female,Professional,>20L,659
C02916,Customer 2916,36-50,Female,Professional,>20L,540
C02917,Customer 2917,18-25,Female,Retired,10L-20L,335
C02918,Customer 2918,36-50,Male,Business,5L-10L,360
C02919,Customer 2919,26-35,Male,Business,>20L,668
C02920,Customer 2920,26-35,Male,Professional,>20L,696
C02921,Customer 2921,36-50,Female,Professional,<5L,746
C02922,Customer 2922,26-35,Male,Professional,5L-10L,498
C02923,Customer 2923,50+,Male,Business,>20L,331
C02924,Customer 2924,50+,Male,Professional,>20L,542
C02925,Customer 2925,18-25,Male,Retired,>20L,883
C02926,Customer 2926,18-25,Male,Business,>20L,790
C02927,Customer 2927,36-50,Male,Professional,>20L,557
C02928,Customer 2928,36-50,Female,Professional,5L-10L,867
C02929,Customer 2929,26-35,Female,Salaried,10L-20L,440
C02930,Customer 2930,18-25,Female,Salaried,<5L,858
C02931,Customer 2931,26-35,Male,Retired,>20L,748
C02932,Customer 2932,50+,Female,Professional,5L-10L,583
C02933,Customer 2933,18-25,Female,Professional,>20L,788
C02934,Customer 2934,50+,Male,Professional,>20L,433
C02935,Customer 2935,26-35,Male,Retired,10L-20L,432
C02936,Customer 2936,18-25,Female,Salaried,10L-20L,457
C02937,Customer 2937,50+,Male,Retired,<5L,491
C02938,Customer 2938,50+,Female,Retired,5L-10L,593
C02939,Customer 2939,18-25,Male,Business,10L-20L,809
C02940,Customer 2940,18-25,Female,Retired,<5L,326
C02941,Customer 2941,26-35,Male,Retired,<5L,612
C02942,Customer 2942,26-35,Female,Salaried,<5L,333
C02943,Customer 2943,50+,Male,Business,<5L,319
C02944,Customer 2944,18-25,Male,Retired,>20L,875
