TransactionID,CustomerID,BranchID,Date,Amount,TransactionType,Channel
T0009843,C01958,B008,2023-01-02 0:00:00,651186,EMI Payment,Internet Banking
T0009844,C00200,B003,2023-03-29 0:00:00,529406,Withdrawal,Mobile
T0009845,C01749,B001,2023-01-19 0:00:00,709522,Transfer,Mobile
T0009846,C02436,B003,2024-04-17 0:00:00,190055,Withdrawal,ATM
T0009847,C01655,B006,2023-05-19 0:00:00,167611,Deposit,Internet Banking
T0009848,C01054,B004,2024-03-21 0:00:00,1476424,Withdrawal,ATM
T0009849,C01282,B007,2025-05-16 0:00:00,1915936,EMI Payment,ATM
T0009850,C00396,B004,2023-05-02 0:00:00,271647,EMI Payment,ATM
T0009851,C00136,B007,2025-10-27 0:00:00,1677300,Withdrawal,Internet Banking
T0009852,C02907,B002,2023-10-14 0:00:00,1832024,EMI Payment,Mobile
T0009853,C01621,B008,2025-01-01 0:00:00,700072,Deposit,ATM
T0009854,C02126,B007,2025-11-13 0:00:00,1271920,Deposit,Internet Banking
T0009855,C02942,B004,2025-11-02 0:00:00,909642,Transfer,Branch
T0009856,C01137,B007,2025-11-02 0:00:00,463000,Withdrawal,Internet Banking
T0009857,C00992,B005,2024-02-25 0:00:00,1297848,Deposit,Branch
T0009858,C00020,B002,2023-03-11 0:00:00,966662,Deposit,Mobile
T0009859,C02436,B005,2023-05-31 0:00:00,482369,EMI Payment,Mobile
T0009860,C01882,B008,2025-06-06 0:00:00,324172,Deposit,Mobile
T0009861,C00362,B008,2023-11-24 0:00:00,1505773,EMI Payment,ATM
T0009862,C00337,B006,2023-05-20 0:00:00,1700054,Transfer,Internet Banking
T0009863,C00555,B004,2025-08-03 0:00:00,363855,Deposit,Internet Banking
T0009864,C01587,B005,2023-03-20 0:00:00,1151817,Transfer,Internet Banking
T0009865,C00117,B003,2023-10-04 0:00:00,509491,Transfer,Branch
T0009866,C00714,B005,2024-11-16 0:00:00,303525,Withdrawal,Branch
T0009867,C00473,B008,2023-10-01 0:00:00,122397,Withdrawal,Mobile
T0009868,C01573,B008,2023-07-31 0:00:00,1729063,EMI Payment,ATM
T0009869,C01795,B006,2024-02-09 0:00:00,767934,EMI Payment,Mobile
T0009870,C01183,B002,2025-01-24 0:00:00,608029,Transfer,Mobile
T0009871,C02331,B004,2025-12-25 0:00:00,610512,Transfer,Internet Banking
T0009872,C00208,B004,2024-09-08 0:00:00,369018,Transfer,Internet Banking
T0009873,C00725,B001,2024-05-30 0:00:00,221175,Deposit,ATM
T0009874,C00619,B003,2025-07-16 0:00:00,1892776,EMI Payment,ATM
T0009875,C02805,B005,2024-05-28 0:00:00,1492203,Deposit,Branch
T0009876,C00511,B003,2023-08-07 0:00:00,181899,EMI Payment,Branch
T0009877,C00217,B001,2024-11-10 0:00:00,203112,EMI Payment,Branch
T0009878,C01287,B008,2025-05-06 0:00:00,1089053,Withdrawal,Mobile
T0009879,C02790,B008,2023-04-15 0:00:00,1676562,Withdrawal,Mobile
T0009880,C02870,B003,2024-01-25 0:00:00,247671,Withdrawal,ATM
T0009881,C02814,B003,2023-06-30 0:00:00,622105,Transfer,ATM
T0009882,C00760,B002,2023-04-04 0:00:00,807326,EMI Payment,Branch
T0009883,C00190,B002,2024-01-09 0:00:00,726709,Withdrawal,Internet Banking
T0009884,C01014,B001,2023-07-15 0:00:00,445605,Transfer,ATM
T0009885,C00685,B004,2025-07-17 0:00:00,253527,Deposit,Branch
T0009886,C00739,B005,2023-02-07 0:00:00,1521432,Transfer,Branch
T0009887,C00420,B003,2024-09-01 0:00:00,628875,Deposit,Internet Banking
T0009888,C02360,B002,2025-11-04 0:00:00,1416073,EMI Payment,Internet Banking
T0009889,C01546,B007,2024-12-19 0:00:00,75147,Transfer,Branch
T0009890,C01542,B008,2024-06-03 0:00:00,101775,Deposit,Branch
T0009891,C02477,B001,2023-10-22 0:00:00,1741613,Withdrawal,ATM
T0009892,C02917,B005,2024-11-26 0:00:00,1377656,EMI Payment,Internet Banking
T0009893,C02497,B006,2024-01-01 0:00:00,1815908,Transfer,ATM
T0009894,C01090,B001,2025-03-23 0:00:00,209199,EMI Payment,Internet Banking
T0009895,C02508,B002,2023-10-18 0:00:00,622966,Withdrawal,Mobile
T0009896,C00064,B006,2023-08-13 0:00:00,230224,EMI Payment,ATM
T0009897,C01761,B008,2025-05-08 0:00:00,1833292,Transfer,Internet Banking
T0009898,C02835,B003,2024-06-30 0:00:00,893168,Transfer,Internet Banking
T0009899,C00963,B007,2025-12-17 0:00:00,496914,EMI Payment,ATM
T0009900,C02595,B007,2023-12-08 0:00:00,911329,Deposit,Internet Banking
T0009901,C01711,B001,2025-06-10 0:00:00,1050123,EMI Payment,ATM
T0009902,C01126,B006,2023-05-21 0:00:00,1924694,EMI Payment,Mobile
T0009903,C01893,B008,2024-12-29 0:00:00,53388,EMI Payment,ATM
T0009904,C01325,B005,2023-01-20 0:00:00,434448,Withdrawal,Branch
T0009905,C00662,B002,2024-08-08 0:00:00,827359,Withdrawal,ATM
T0009906,C02667,B001,2024-01-28 0:00:00,1381428,Deposit,Branch
T0009907,C01487,B008,2023-07-05 0:00:00,1468696,Withdrawal,Mobile
T0009908,C02112,B007,2025-01-29 0:00:00,408086,Deposit,Branch
T0009909,C00488,B004,2025-04-08 0:00:00,450892,Deposit,Mobile
T0009910,C00112,B005,2023-09-30 0:00:00,898404,EMI Payment,Branch
T0009911,C01403,B003,2023-04-08 0:00:00,1466476,EMI Payment,Branch
T0009912,C00513,B005,2025-11-10 0:00:00,1785186,Withdrawal,Internet Banking
T0009913,C02728,B005,2024-06-26 0:00:00,686424,Withdrawal,ATM
T0009914,C00089,B004,2024-07-19 0:00:00,663452,EMI Payment,Mobile
T0009915,C01573,B005,2025-12-10 0:00:00,911886,Deposit,Mobile
T0009916,C01257,B006,2025-05-21 0:00:00,1786728,Transfer,Mobile
T0009917,C01761,B003,2024-11-11 0:00:00,901917,Withdrawal,Branch
T0009918,C00778,B001,2025-07-03 0:00:00,454050,EMI Payment,ATM
T0009919,C02386,B005,2025-04-25 0:00:00,1459964,Withdrawal,Internet Banking
T0009920,C00522,B001,2025-08-04 0:00:00,1017267,Deposit,Branch
T0009921,C02159,B006,2023-11-24 0:00:00,1638747,EMI Payment,Internet Banking
T0009922,C02140,B002,2025-01-19 0:00:00,501937,Withdrawal,Branch
T0009923,C01666,B007,2023-03-29 0:00:00,894579,EMI Payment,Mobile
T0009924,C01118,B008,2024-06-28 0:00:00,833530,Withdrawal,Internet Banking
T0009925,C02357,B002,2024-01-04 0:00:00,1253005,EMI Payment,ATM
T0009926,C00972,B005,2023-09-22 0:00:00,1438110,Deposit,Mobile
T0009927,C02121,B005,2024-04-30 0:00:00,68837,Withdrawal,ATM
T0009928,C02670,B008,2024-10-22 0:00:00,859419,Transfer,Internet Banking
T0009929,C02730,B005,2024-11-08 0:00:00,1339941,Transfer,Internet Banking
T0009930,C01382,B004,2025-03-20 0:00:00,479166,EMI Payment,Mobile
T0009931,C00731,B001,2025-03-10 0:00:00,379979,Withdrawal,Branch
T0009932,C00633,B007,2024-02-08 0:00:00,1941008,EMI Payment,Branch
T0009933,C01673,B006,2024-07-19 0:00:00,1776009,EMI Payment,ATM
T0009934,C01257,B004,2023-12-17 0:00:00,1989264,EMI Payment,ATM
T0009935,C01804,B007,2023-03-22 0:00:00,107426,EMI Payment,Mobile
T0009936,C01512,B001,2023-07-20 0:00:00,1175652,EMI Payment,Internet Banking
T0009937,C01390,B005,2024-12-23 0:00:00,663097,EMI Payment,Mobile
T0009938,C02062,B007,2025-05-23 0:00:00,680279,Withdrawal,Internet Banking
T0009939,C00044,B002,2024-05-08 0:00:00,1233524,Withdrawal,Branch
T0009940,C00384,B008,2023-11-21 0:00:00,797114,Transfer,Mobile
T0009941,C00015,B004,2023-12-24 0:00:00,1117852,Deposit,Branch
T0009942,C01714,B003,2023-04-22 0:00:00,418978,Transfer,Internet Banking
T0009943,C00959,B005,2024-11-19 0:00:00,388537,EMI Payment,ATM
T0009944,C01830,B004,2025-06-21 0:00:00,1504857,Deposit,ATM
T0009945,C02606,B008,2024-08-14 0:00:00,1414059,Withdrawal,Internet Banking
T0009946,C00028,B006,2024-06-09 0:00:00,1923162,Transfer,Branch
T0009947,C02748,B007,2023-06-11 0:00:00,587528,Deposit,Internet Banking
T0009948,C02124,B003,2025-11-25 0:00:00,411568,EMI Payment,ATM
T0009949,C01796,B004,2024-01-01 0:00:00,1070482,EMI Payment,Mobile
T0009950,C00054,B002,2023-01-29 0:00:00,579352,Transfer,ATM
T0009951,C01340,B006,2025-04-25 0:00:00,1536515,EMI Payment,Branch
T0009952,C00598,B005,2025-01-29 0:00:00,1335459,Transfer,Internet Banking
T0009953,C02792,B002,2024-09-21 0:00:00,668263,EMI Payment,Mobile
T0009954,C01390,B008,2023-04-21 0:00:00,1891258,Withdrawal,ATM
T0009955,C00839,B007,2024-06-28 0:00:00,1530652,Withdrawal,Mobile
T0009956,C02968,B002,2023-01-07 0:00:00,607968,Withdrawal,ATM
T0009957,C01017,B005,2025-12-21 0:00:00,1835604,Withdrawal,ATM
T0009958,C02650,B001,2023-01-11 0:00:00,823664,EMI Payment,Internet Banking
T0009959,C01367,B003,2025-07-04 0:00:00,1885491,Withdrawal,ATM
T0009960,C00916,B004,2025-11-09 0:00:00,1195589,Deposit,Internet Banking
T0009961,C02488,B003,2023-11-24 0:00:00,127650,EMI Payment,ATM
T0009962,C00198,B006,2025-08-23 0:00:00,1884175,Transfer,ATM
T0009963,C00626,B006,2025-04-03 0:00:00,1416205,Transfer,Mobile
T0009964,C01783,B001,2025-05-04 0:00:00,814212,Transfer,Branch
T0009965,C02461,B001,2024-08-25 0:00:00,814471,Deposit,Mobile
T0009966,C00880,B005,2024-01-12 0:00:00,953444,Withdrawal,ATM
T0009967,C00017,B005,2024-03-04 0:00:00,46161,EMI Payment,Internet Banking
T0009968,C02531,B002,2024-01-11 0:00:00,1141317,Deposit,Branch
T0009969,C02576,B003,2023-01-20 0:00:00,995000,Transfer,Mobile
T0009970,C02925,B003,2023-08-28 0:00:00,439065,Transfer,Mobile
T0009971,C00744,B001,2024-01-23 0:00:00,844915,Transfer,Internet Banking
T0009972,C01228,B005,2025-03-06 0:00:00,1999690,Transfer,Internet Banking
T0009973,C02207,B001,2024-07-15 0:00:00,1756457,Transfer,Branch
T0009974,C02459,B003,2023-12-03 0:00:00,306635,Withdrawal,Branch
T0009975,C01119,B006,2023-11-08 0:00:00,280039,EMI Payment,Mobile
T0009976,C01482,B006,2025-06-24 0:00:00,663545,Withdrawal,Branch
T0009977,C01420,B006,2024-04-09 0:00:00,1309126,Withdrawal,Internet Banking
T0009978,C01656,B002,2025-09-01 0:00:00,834768,Withdrawal,Branch
T0009979,C02113,B005,2024-12-10 0:00:00,556647,EMI Payment,ATM
T0009980,C00979,B007,2025-10-01 0:00:00,23955,EMI Payment,Branch
T0009981,C00241,B008,2024-10-31 0:00:00,135367,EMI Payment,Branch
T0009982,C02502,B005,2023-11-19 0:00:00,91956,Deposit,Mobile
T0009983,C01569,B003,2025-08-27 0:00:00,710764,Deposit,ATM
T0009984,C02887,B002,2023-01-14 0:00:00,1742489,Withdrawal,Branch
T0009985,C02709,B003,2025-03-09 0:00:00,1305845,Deposit,Internet Banking
T0009986,C02739,B003,2023-02-02 0:00:00,1230441,Deposit,Mobile
T0009987,C00753,B007,2024-09-24 0:00:00,317682,Withdrawal,Branch
T0009988,C00332,B002,2023-11-09 0:00:00,1058059,Transfer,Internet Banking
T0009989,C02777,B007,2024-06-30 0:00:00,1184923,Withdrawal,Branch
T0009990,C02702,B005,2025-03-13 0:00:00,144214,EMI Payment,Mobile
T0009991,C02000,B007,2023-02-23 0:00:00,844637,Withdrawal,ATM
T0009992,C00961,B001,2024-09-25 0:00:00,1979912,Withdrawal,Internet Banking
T0009993,C02937,B006,2024-01-13 0:00:00,697645,Transfer,ATM
T0009994,C00364,B002,2023-01-10 0:00:00,1445229,Transfer,Internet Banking
T0009995,C00546,B004,2024-09-24 0:00:00,1762371,Deposit,Internet Banking
T0009996,C02007,B007,2023-03-11 0:00:00,1241929,Withdrawal,Mobile
T0009997,C00959,B003,2024-09-15 0:00:00,1001350,Deposit,Branch
T0009998,C01049,B006,2024-11-18 0:00:00,422642,Deposit,ATM
T0009999,C01601,B007,2024-07-11 0:00:00,1021487,Deposit,ATM
T0010000,C00810,B006,2024-02-21 0:00:00,17802,EMI Payment,ATM
T0010001,C01277,B004,2023-03-11 0:00:00,1266517,Deposit,Branch
T0010002,C02184,B007,2024-02-08 0:00:00,1597263,Transfer,Branch
T0010003,C00115,B001,2025-07-06 0:00:00,1266047,EMI Payment,Branch
T0010004,C02952,B008,2023-03-21 0:00:00,1973180,EMI Payment,ATM
T0010005,C00806,B003,2025-08-18 0:00:00,1266590,Transfer,Mobile
T0010006,C00843,B007,2024-03-28 0:00:00,1116766,EMI Payment,Branch
T0010007,C00146,B002,2025-12-22 0:00:00,636782,Withdrawal,Mobile
T0010008,C01905,B006,2023-06-02 0:00:00,1606482,Withdrawal,Mobile
T0010009,C01406,B003,2025-10-20 0:00:00,998330,Deposit,Internet Banking
T0010010,C00245,B006,2023-05-20 0:00:00,440497,EMI Payment,ATM
T0010011,C00287,B002,2024-02-16 0:00:00,141799,Withdrawal,ATM
T0010012,C01649,B002,2025-08-06 0:00:00,1250659,EMI Payment,Internet Banking
T0010013,C02662,B008,2025-06-14 0:00:00,754695,Deposit,ATM
T0010014,C00074,B005,2023-08-15 0:00:00,619310,Transfer,Mobile
T0010015,C02371,B005,2023-01-06 0:00:00,1193885,Withdrawal,Mobile
T0010016,C01485,B006,2025-09-14 0:00:00,575263,Withdrawal,Internet Banking
T0010017,C00074,B002,2024-10-21 0:00:00,25068,Withdrawal,Mobile
T0010018,C01779,B007,2025-09-16 0:00:00,679737,Transfer,ATM
T0010019,C01682,B001,2023-04-15 0:00:00,1070622,Withdrawal,ATM
T0010020,C00089,B005,2023-10-26 0:00:00,262855,EMI Payment,Mobile
T0010021,C01212,B006,2024-05-18 0:00:00,1886632,Deposit,Internet Banking
T0010022,C02377,B001,2023-11-16 0:00:00,1370835,Withdrawal,Mobile
T0010023,C02523,B002,2025-12-23 0:00:00,1076278,Transfer,Branch
T0010024,C00531,B008,2023-09-01 0:00:00,912840,Transfer,Branch
T0010025,C00011,B008,2024-06-30 0:00:00,462383,Transfer,Internet Banking
T0010026,C02386,B006,2025-07-17 0:00:00,1234897,Withdrawal,Mobile
T0010027,C01700,B002,2023-12-07 0:00:00,554111,Transfer,Mobile
T0010028,C00382,B003,2024-03-18 0:00:00,935726,Deposit,Internet Banking
T0010029,C00011,B002,2025-02-26 0:00:00,129278,EMI Payment,Branch
T0010030,C01163,B008,2024-11-01 0:00:00,1164417,Withdrawal,Mobile
T0010031,C01943,B007,2023-12-04 0:00:00,20003,Withdrawal,Internet Banking
T0010032,C00639,B002,2024-10-06 0:00:00,1444884,Withdrawal,Internet Banking
T0010033,C02143,B002,2024-12-19 0:00:00,763864,EMI Payment,Branch
T0010034,C02882,B002,2025-09-14 0:00:00,1321296,EMI Payment,ATM
T0010035,C00468,B007,2024-06-25 0:00:00,1371916,Deposit,Mobile
T0010036,C00703,B007,2023-10-27 0:00:00,699500,Transfer,Internet Banking
T0010037,C01792,B001,2025-11-09 0:00:00,938217,Deposit,Internet Banking
T0010038,C01008,B006,2023-06-16 0:00:00,583253,Withdrawal,Mobile
T0010039,C02530,B007,2023-02-25 0:00:00,1750351,Deposit,Branch
T0010040,C02109,B006,2025-08-01 0:00:00,1806251,Withdrawal,Mobile
T0010041,C00056,B008,2023-03-24 0:00:00,151906,Deposit,Mobile
T0010042,C02171,B008,2025-06-14 0:00:00,2254,Deposit,Mobile
T0010043,C02983,B008,2024-04-19 0:00:00,451482,Transfer,Internet Banking
T0010044,C00262,B004,2025-04-26 0:00:00,1372076,Deposit,Branch
T0010045,C01051,B007,2024-12-03 0:00:00,1180509,Deposit,Branch
T0010046,C01068,B007,2025-05-14 0:00:00,1981078,EMI Payment,Internet Banking
T0010047,C01940,B008,2024-08-31 0:00:00,99225,EMI Payment,ATM
T0010048,C00171,B001,2024-01-09 0:00:00,1473150,Withdrawal,Mobile
T0010049,C01926,B001,2024-05-22 0:00:00,701751,Deposit,Branch
T0010050,C00102,B002,2025-07-07 0:00:00,374870,Withdrawal,ATM
T0010051,C00742,B002,2023-10-19 0:00:00,327269,Deposit,Internet Banking
T0010052,C00222,B002,2025-04-10 0:00:00,1577695,EMI Payment,Internet Banking
T0010053,C01886,B005,2025-10-08 0:00:00,1559301,EMI Payment,Internet Banking
T0010054,C02706,B004,2024-11-30 0:00:00,595183,EMI Payment,Branch
T0010055,C00487,B001,2024-04-16 0:00:00,1577691,Transfer,Internet Banking
T0010056,C00571,B001,2023-03-22 0:00:00,22027,EMI Payment,Branch
T0010057,C00665,B001,2024-08-22 0:00:00,1292021,Transfer,ATM
T0010058,C00858,B005,2023-01-14 0:00:00,893164,Deposit,Branch
T0010059,C00658,B006,2024-12-24 0:00:00,1044781,Transfer,ATM
T0010060,C01325,B004,2024-01-14 0:00:00,1614378,Deposit,Mobile
T0010061,C00781,B007,2025-01-15 0:00:00,585803,Withdrawal,Branch
T0010062,C00887,B006,2023-09-27 0:00:00,386214,Deposit,Branch
T0010063,C00727,B005,2025-01-30 0:00:00,1574352,Deposit,ATM
T0010064,C02477,B005,2024-05-09 0:00:00,124238,Deposit,ATM
T0010065,C02607,B002,2024-03-08 0:00:00,463930,Withdrawal,Branch
T0010066,C00548,B008,2025-05-25 0:00:00,23615,EMI Payment,Branch
T0010067,C02941,B003,2025-10-31 0:00:00,715356,Deposit,ATM
T0010068,C00268,B004,2025-11-02 0:00:00,466457,Withdrawal,Branch
T0010069,C02255,B004,2023-12-25 0:00:00,308739,Transfer,Branch
T0010070,C02843,B006,2025-02-16 0:00:00,262671,Deposit,ATM
T0010071,C00421,B007,2024-05-01 0:00:00,947065,EMI Payment,Branch
T0010072,C01310,B007,2023-02-13 0:00:00,94827,EMI Payment,Branch
T0010073,C01961,B007,2023-03-15 0:00:00,1225204,EMI Payment,Internet Banking
T0010074,C00293,B002,2025-09-12 0:00:00,545791,Withdrawal,Mobile
T0010075,C01108,B002,2023-05-14 0:00:00,1176694,Deposit,Mobile
T0010076,C02102,B008,2025-08-31 0:00:00,307035,Transfer,Branch
T0010077,C02513,B003,2023-03-22 0:00:00,660344,Deposit,ATM
T0010078,C01532,B003,2023-07-14 0:00:00,151488,Withdrawal,ATM
T0010079,C00098,B005,2023-01-01 0:00:00,16754,Deposit,Branch
T0010080,C00532,B006,2023-02-16 0:00:00,53779,EMI Payment,ATM
T0010081,C01410,B007,2025-09-20 0:00:00,1174495,Deposit,Internet Banking
T0010082,C00218,B002,2024-09-13 0:00:00,1399141,Withdrawal,Mobile
T0010083,C00777,B003,2025-03-17 0:00:00,276107,EMI Payment,Internet Banking
T0010084,C01138,B001,2024-01-18 0:00:00,1595957,EMI Payment,Mobile
T0010085,C01652,B002,2023-08-25 0:00:00,557244,EMI Payment,Branch
T0010086,C02282,B008,2024-04-06 0:00:00,1567757,Withdrawal,ATM
T0010087,C00092,B005,2023-11-10 0:00:00,1874523,EMI Payment,Mobile
T0010088,C01590,B002,2023-05-20 0:00:00,939163,Deposit,ATM
T0010089,C01168,B001,2024-02-15 0:00:00,1430924,Deposit,ATM
T0010090,C01868,B004,2023-05-08 0:00:00,1488234,Transfer,Branch
T0010091,C02021,B004,2025-10-13 0:00:00,1400640,Withdrawal,Internet Banking
T0010092,C00779,B007,2023-03-10 0:00:00,1142377,EMI Payment,ATM
T0010093,C00470,B005,2023-08-14 0:00:00,1574021,EMI Payment,Mobile
T0010094,C02142,B007,2024-07-05 0:00:00,1465833,Transfer,Mobile
T0010095,C02666,B008,2025-01-21 0:00:00,353540,Withdrawal,Mobile
T0010096,C01992,B004,2024-01-21 0:00:00,11741,EMI Payment,Mobile
T0010097,C00586,B007,2025-03-15 0:00:00,309926,Withdrawal,Internet Banking
T0010098,C00875,B008,2024-04-30 0:00:00,1893306,EMI Payment,Internet Banking
T0010099,C02563,B005,2024-03-05 0:00:00,231483,Transfer,Mobile
T0010100,C01040,B005,2024-01-05 0:00:00,160284,Transfer,Mobile
T0010101,C02296,B004,2025-09-16 0:00:00,227943,EMI Payment,Branch
T0010102,C01555,B001,2024-01-01 0:00:00,1654251,Transfer,Mobile
T0010103,C02244,B005,2024-08-02 0:00:00,841988,Transfer,Mobile
T0010104,C01595,B002,2024-05-14 0:00:00,1390957,Deposit,Mobile
T0010105,C00258,B002,2024-12-25 0:00:00,170128,EMI Payment,Internet Banking
T0010106,C00185,B005,2023-12-23 0:00:00,1557155,Transfer,Mobile
T0010107,C01955,B004,2024-05-26 0:00:00,1860269,Deposit,ATM
T0010108,C02334,B006,2023-03-09 0:00:00,1145559,Deposit,Internet Banking
T0010109,C00913,B003,2025-03-18 0:00:00,149883,Withdrawal,Branch
T0010110,C02512,B007,2023-06-12 0:00:00,1158567,Withdrawal,Internet Banking
T0010111,C02089,B008,2025-05-22 0:00:00,1003929,Deposit,Branch
T0010112,C02588,B005,2024-05-03 0:00:00,527839,EMI Payment,Mobile
T0010113,C01282,B008,2023-04-14 0:00:00,1034936,Withdrawal,Mobile
T0010114,C01495,B004,2024-05-30 0:00:00,1255763,Withdrawal,Mobile
T0010115,C02204,B002,2024-03-08 0:00:00,1372729,Transfer,ATM
T0010116,C01860,B001,2024-03-09 0:00:00,250320,EMI Payment,ATM
T0010117,C02740,B003,2025-07-07 0:00:00,1673465,Withdrawal,Internet Banking
T0010118,C01682,B002,2025-05-20 0:00:00,40567,Deposit,Branch
T0010119,C02435,B007,2023-10-10 0:00:00,1641426,Deposit,ATM
T0010120,C02808,B003,2024-03-24 0:00:00,206913,EMI Payment,Mobile
T0010121,C02514,B008,2024-04-25 0:00:00,820674,Transfer,ATM
T0010122,C02102,B008,2025-12-24 0:00:00,1722299,EMI Payment,Mobile
T0010123,C02394,B005,2023-05-24 0:00:00,152869,EMI Payment,Mobile
T0010124,C02592,B004,2023-03-18 0:00:00,1825516,EMI Payment,Mobile
T0010125,C02805,B007,2025-12-29 0:00:00,1731879,Withdrawal,Mobile
T0010126,C00842,B002,2025-03-07 0:00:00,1728782,Transfer,Branch
T0010127,C02739,B005,2023-02-20 0:00:00,85226,Withdrawal,ATM
T0010128,C00451,B003,2024-12-07 0:00:00,1478,Transfer,Mobile
T0010129,C02460,B001,2025-04-04 0:00:00,960647,EMI Payment,Internet Banking
T0010130,C02868,B005,2023-02-13 0:00:00,1714230,Transfer,Branch
T0010131,C02909,B001,2024-03-29 0:00:00,1067481,Withdrawal,ATM
T0010132,C02833,B005,2023-11-20 0:00:00,1083936,Deposit,ATM
T0010133,C01635,B001,2025-11-06 0:00:00,1309555,Withdrawal,ATM
T0010134,C00174,B008,2023-02-15 0:00:00,717686,Transfer,Internet Banking
T0010135,C00081,B004,2025-07-05 0:00:00,1860787,Withdrawal,Branch
T0010136,C02233,B008,2023-04-30 0:00:00,821712,Transfer,ATM
T0010137,C01997,B001,2024-02-10 0:00:00,1151785,EMI Payment,Mobile
T0010138,C01765,B006,2023-06-24 0:00:00,1068451,Withdrawal,Internet Banking
T0010139,C01824,B003,2025-04-03 0:00:00,1913203,Transfer,Mobile
T0010140,C02068,B008,2023-05-09 0:00:00,1730754,EMI Payment,Internet Banking
T0010141,C02925,B003,2025-01-09 0:00:00,722541,Transfer,ATM
T0010142,C00522,B007,2025-12-11 0:00:00,1982360,Deposit,ATM
T0010143,C00383,B002,2025-04-05 0:00:00,1068979,Withdrawal,ATM
T0010144,C02323,B004,2025-06-19 0:00:00,406844,Transfer,ATM
T0010145,C02544,B006,2024-04-28 0:00:00,924891,Withdrawal,Branch
T0010146,C01928,B002,2025-08-12 0:00:00,1114395,Deposit,Branch
T0010147,C00957,B005,2023-10-25 0:00:00,697783,Withdrawal,ATM
T0010148,C00660,B006,2025-01-20 0:00:00,1474188,Deposit,Internet Banking
T0010149,C00703,B006,2024-11-19 0:00:00,1204688,Deposit,ATM
T0010150,C00048,B008,2024-11-08 0:00:00,254224,Transfer,Mobile
T0010151,C02589,B005,2025-02-13 0:00:00,1461778,Deposit,Branch
T0010152,C02932,B006,2023-06-22 0:00:00,1733405,EMI Payment,Internet Banking
T0010153,C00736,B006,2025-06-17 0:00:00,1209951,Deposit,ATM
T0010154,C02492,B007,2024-02-04 0:00:00,1982348,Withdrawal,Mobile
T0010155,C01744,B003,2024-01-02 0:00:00,143414,EMI Payment,Branch
T0010156,C02321,B002,2023-02-18 0:00:00,1380481,Transfer,Branch
T0010157,C02724,B002,2025-04-13 0:00:00,3008,EMI Payment,Mobile
T0010158,C02511,B001,2023-03-15 0:00:00,1832625,Deposit,Branch
T0010159,C02977,B006,2024-03-25 0:00:00,1397900,EMI Payment,Mobile
