AlertID,CustomerID,BranchID,Date,AlertType,AlertAmount,RiskRating,Status
A001718,C00635,B004,2024-02-11 0:00:00,IFTR,6022557,Medium,Open
A001719,C00328,B007,2024-03-28 0:00:00,CTR,1567728,Low,Closed
A001720,C02143,B004,2024-10-10 0:00:00,IFTR,4846940,High,Closed
A001721,C01976,B004,2025-09-05 0:00:00,Structuring,776954,High,Closed
A001722,C01991,B006,2023-05-03 0:00:00,Structuring,9551854,Low,Open
A001723,C00430,B005,2025-06-02 0:00:00,CTR,2272776,High,Open
A001724,C02616,B006,2023-01-16 0:00:00,Structuring,5401346,Medium,Under Review
A001725,C00464,B007,2023-10-13 0:00:00,Structuring,5578555,Low,Closed
A001726,C00710,B004,2025-08-11 0:00:00,IFTR,1594218,Medium,Open
A001727,C01125,B002,2023-12-09 0:00:00,CTR,1040632,Low,Under Review
A001728,C01964,B008,2024-09-22 0:00:00,CTR,4745653,High,Closed
A001729,C02019,B007,2023-11-28 0:00:00,Structuring,2989996,High,Open
A001730,C01485,B005,2024-04-15 0:00:00,Suspicious Activity,7666714,Low,Open
A001731,C02206,B003,2023-10-11 0:00:00,IFTR,1172901,Medium,Open
A001732,C02375,B007,2023-02-28 0:00:00,Suspicious Activity,9350230,High,Under Review
A001733,C00209,B007,2023-03-07 0:00:00,Structuring,2513088,High,Under Review
A001734,C02827,B001,2023-01-25 0:00:00,CTR,9752259,Low,Under Review
A001735,C01985,B006,2024-09-21 0:00:00,Suspicious Activity,4353745,Low,Closed
A001736,C01216,B005,2024-11-10 0:00:00,IFTR,1411273,Medium,Open
A001737,C02035,B005,2025-08-16 0:00:00,CTR,6482377,High,Closed
A001738,C01626,B006,2023-06-17 0:00:00,Suspicious Activity,3419623,Medium,Closed
A001739,C01145,B003,2023-06-05 0:00:00,Suspicious Activity,5732077,Medium,Closed
A001740,C02764,B001,2023-12-12 0:00:00,Structuring,7892638,High,Open
A001741,C00949,B007,2023-02-02 0:00:00,IFTR,5283064,Medium,Open
A001742,C02550,B004,2023-02-12 0:00:00,Structuring,6934727,High,Under Review
A001743,C00967,B007,2025-05-27 0:00:00,IFTR,4671286,Low,Open
A001744,C01190,B008,2025-12-15 0:00:00,Structuring,3336500,High,Closed
A001745,C00684,B008,2023-11-05 0:00:00,CTR,6465486,Medium,Under Review
A001746,C00455,B008,2024-07-10 0:00:00,Suspicious Activity,9292255,Low,Under Review
A001747,C02207,B004,2023-12-20 0:00:00,CTR,5756215,High,Open
A001748,C01277,B003,2023-08-29 0:00:00,Structuring,3790494,Low,Open
A001749,C02747,B008,2023-09-10 0:00:00,IFTR,4384952,Medium,Closed
A001750,C01776,B008,2023-04-27 0:00:00,IFTR,2770492,High,Open
A001751,C01890,B002,2023-10-23 0:00:00,CTR,5936778,High,Under Review
A001752,C00899,B004,2025-02-27 0:00:00,CTR,8382865,Low,Open
A001753,C01776,B006,2025-03-19 0:00:00,IFTR,6943052,Medium,Under Review
A001754,C02533,B006,2023-07-29 0:00:00,IFTR,5338251,Medium,Open
A001755,C00258,B005,2024-02-25 0:00:00,Structuring,5410987,Low,Closed
A001756,C00214,B002,2025-04-20 0:00:00,CTR,3516674,Medium,Closed
A001757,C00389,B007,2024-10-15 0:00:00,IFTR,2962737,Medium,Closed
A001758,C00243,B008,2025-12-13 0:00:00,IFTR,7652654,Low,Under Review
A001759,C02106,B008,2024-03-11 0:00:00,Suspicious Activity,3291807,Medium,Under Review
A001760,C00566,B005,2023-06-04 0:00:00,CTR,235464,Low,Closed
A001761,C02044,B001,2023-05-22 0:00:00,Structuring,2191537,High,Under Review
A001762,C00452,B005,2023-11-13 0:00:00,Suspicious Activity,8381782,Medium,Open
A001763,C02402,B002,2024-02-18 0:00:00,Structuring,1033609,Medium,Closed
A001764,C02492,B002,2025-10-13 0:00:00,IFTR,7917834,High,Closed
A001765,C02480,B006,2025-08-08 0:00:00,Structuring,7613056,Low,Open
A001766,C01095,B003,2023-04-13 0:00:00,Suspicious Activity,3407559,Low,Under Review
A001767,C01482,B002,2025-10-14 0:00:00,Structuring,2751041,Low,Closed
A001768,C00405,B005,2023-06-30 0:00:00,Suspicious Activity,7922388,Low,Closed
A001769,C00359,B003,2024-10-14 0:00:00,Suspicious Activity,1654027,High,Under Review
A001770,C01032,B002,2024-04-28 0:00:00,IFTR,4595139,Low,Open
A001771,C01410,B004,2023-03-07 0:00:00,IFTR,1718981,Low,Under Review
A001772,C02144,B002,2024-03-20 0:00:00,Structuring,512697,Low,Under Review
A001773,C01111,B007,2025-12-18 0:00:00,IFTR,3615929,Medium,Under Review
A001774,C02243,B005,2025-12-02 0:00:00,CTR,7763805,Medium,Open
A001775,C02554,B008,2023-09-28 0:00:00,Structuring,5010640,Medium,Open
A001776,C00731,B004,2023-03-28 0:00:00,Suspicious Activity,4473079,Medium,Under Review
A001777,C01954,B005,2025-10-30 0:00:00,Suspicious Activity,337820,High,Closed
A001778,C01072,B007,2024-11-15 0:00:00,Structuring,5682598,Low,Closed
A001779,C02756,B005,2025-06-12 0:00:00,CTR,5072923,Medium,Closed
A001780,C00652,B008,2024-11-13 0:00:00,CTR,741229,Low,Under Review
A001781,C01285,B001,2023-07-17 0:00:00,IFTR,6394990,Medium,Under Review
A001782,C01363,B002,2024-04-22 0:00:00,Structuring,5258529,Low,Under Review
A001783,C01976,B002,2025-09-13 0:00:00,Suspicious Activity,1446907,Low,Open
A001784,C02067,B003,2025-05-26 0:00:00,CTR,225891,Medium,Closed
A001785,C02229,B007,2024-03-17 0:00:00,CTR,466289,Medium,Closed
A001786,C01935,B004,2025-11-10 0:00:00,CTR,4393983,Low,Under Review
A001787,C02604,B006,2025-01-20 0:00:00,Structuring,307721,Medium,Under Review
A001788,C02305,B007,2023-03-09 0:00:00,CTR,633654,Medium,Open
A001789,C02126,B001,2025-07-31 0:00:00,Structuring,4191210,Medium,Closed
A001790,C00829,B002,2024-05-14 0:00:00,IFTR,3355149,Medium,Closed
A001791,C01049,B003,2023-10-30 0:00:00,CTR,4305822,Medium,Open
A001792,C00427,B008,2024-07-24 0:00:00,CTR,4155722,Medium,Under Review
A001793,C00594,B001,2023-02-02 0:00:00,Structuring,333772,Medium,Open
A001794,C00576,B005,2024-03-30 0:00:00,IFTR,6387431,Low,Open
A001795,C00244,B004,2023-02-21 0:00:00,IFTR,4695418,Medium,Closed
A001796,C00848,B005,2025-04-12 0:00:00,CTR,1483978,Low,Open
A001797,C02975,B002,2023-04-11 0:00:00,IFTR,7171038,High,Closed
A001798,C01773,B008,2024-10-11 0:00:00,Suspicious Activity,2196039,Medium,Closed
A001799,C00644,B007,2023-05-24 0:00:00,CTR,9441744,Medium,Under Review
A001800,C02397,B002,2025-01-25 0:00:00,CTR,8191107,High,Under Review
A001801,C02860,B006,2023-02-13 0:00:00,CTR,8665300,Medium,Open
A001802,C01956,B006,2025-02-23 0:00:00,Suspicious Activity,5417530,Medium,Closed
A001803,C02166,B004,2025-04-11 0:00:00,IFTR,3341497,Medium,Open
A001804,C00262,B006,2023-02-12 0:00:00,IFTR,2547905,Medium,Under Review
A001805,C00765,B001,2024-05-09 0:00:00,Suspicious Activity,9451694,Medium,Under Review
A001806,C00220,B004,2025-06-20 0:00:00,Structuring,2448793,Low,Under Review
A001807,C01667,B004,2024-10-24 0:00:00,Structuring,2396238,Medium,Closed
A001808,C02633,B006,2023-02-24 0:00:00,IFTR,3511644,High,Under Review
A001809,C01892,B006,2024-04-19 0:00:00,Suspicious Activity,8265500,Low,Closed
A001810,C00946,B003,2024-09-27 0:00:00,IFTR,949674,Medium,Closed
A001811,C02152,B004,2023-05-24 0:00:00,Suspicious Activity,8285244,Low,Under Review
A001812,C00807,B006,2025-11-12 0:00:00,Suspicious Activity,6883048,High,Open
A001813,C01719,B002,2023-04-09 0:00:00,Suspicious Activity,4273091,Medium,Open
A001814,C01969,B002,2024-06-29 0:00:00,IFTR,8075858,Low,Closed
A001815,C02661,B008,2024-08-09 0:00:00,Structuring,8438604,Low,Under Review
A001816,C02755,B001,2023-01-31 0:00:00,IFTR,9349718,High,Under Review
A001817,C02573,B003,2025-07-19 0:00:00,Structuring,2141027,Medium,Under Review
A001818,C01484,B007,2025-01-18 0:00:00,Structuring,9783581,Low,Closed
A001819,C01180,B005,2025-10-18 0:00:00,IFTR,2203987,Medium,Closed
A001820,C01597,B005,2023-12-01 0:00:00,Suspicious Activity,3202443,High,Open
A001821,C01141,B005,2024-04-17 0:00:00,Suspicious Activity,5097022,Low,Under Review
A001822,C01988,B007,2023-03-29 0:00:00,Suspicious Activity,8063067,High,Closed
A001823,C00537,B001,2025-07-27 0:00:00,Structuring,2479802,Low,Closed
A001824,C02590,B005,2024-09-28 0:00:00,Structuring,4789803,Low,Closed
A001825,C01934,B003,2024-02-20 0:00:00,Suspicious Activity,978954,High,Under Review
A001826,C00492,B002,2024-04-07 0:00:00,Structuring,7964170,High,Closed
A001827,C01671,B008,2025-04-20 0:00:00,Structuring,2686366,High,Open
A001828,C00700,B004,2023-06-05 0:00:00,Suspicious Activity,1675917,High,Closed
A001829,C02732,B008,2024-03-21 0:00:00,Suspicious Activity,989305,Low,Under Review
A001830,C01548,B006,2023-10-08 0:00:00,CTR,1942647,High,Under Review
A001831,C00837,B006,2024-10-13 0:00:00,IFTR,7148545,Low,Under Review
A001832,C02799,B002,2024-10-05 0:00:00,Suspicious Activity,3826140,High,Open
A001833,C00190,B002,2023-02-26 0:00:00,IFTR,8906160,Low,Closed
A001834,C02382,B004,2025-08-28 0:00:00,IFTR,4037251,High,Closed
A001835,C00058,B004,2024-11-10 0:00:00,Suspicious Activity,5818602,High,Open
A001836,C00396,B008,2023-01-06 0:00:00,IFTR,9440448,High,Under Review
A001837,C01251,B004,2025-11-13 0:00:00,CTR,1095002,Low,Closed
A001838,C00738,B003,2023-05-05 0:00:00,CTR,4285014,High,Closed
A001839,C02143,B002,2024-07-20 0:00:00,IFTR,5184601,Medium,Closed
A001840,C00802,B002,2024-04-12 0:00:00,Structuring,1609962,High,Closed
A001841,C02487,B006,2024-10-23 0:00:00,CTR,8520953,Medium,Under Review
A001842,C00055,B008,2024-10-16 0:00:00,Suspicious Activity,7360428,High,Under Review
A001843,C01611,B001,2024-07-05 0:00:00,Structuring,2596854,High,Closed
A001844,C02704,B006,2023-12-29 0:00:00,IFTR,5099536,Low,Under Review
A001845,C01619,B003,2025-01-04 0:00:00,IFTR,8140626,Medium,Under Review
A001846,C02548,B001,2024-05-16 0:00:00,IFTR,1890492,High,Open
A001847,C02182,B003,2025-11-16 0:00:00,Structuring,1187036,Low,Closed
A001848,C01147,B008,2025-01-05 0:00:00,IFTR,2160062,High,Open
A001849,C00155,B003,2024-05-27 0:00:00,Structuring,1823910,Medium,Open
A001850,C01004,B006,2023-01-10 0:00:00,IFTR,5938031,High,Closed
A001851,C01874,B003,2024-03-28 0:00:00,CTR,5066083,High,Open
A001852,C02854,B003,2025-09-30 0:00:00,IFTR,6927952,Medium,Closed
A001853,C02960,B001,2024-07-30 0:00:00,IFTR,4362849,Medium,Under Review
A001854,C01426,B002,2024-10-30 0:00:00,CTR,7675672,High,Under Review
A001855,C00901,B006,2024-06-03 0:00:00,IFTR,1235786,High,Closed
A001856,C01356,B003,2024-10-26 0:00:00,IFTR,5617629,Medium,Open
A001857,C00159,B004,2024-12-17 0:00:00,Suspicious Activity,8144103,Medium,Open
A001858,C00729,B006,2025-12-19 0:00:00,Structuring,6864556,Medium,Open
A001859,C00388,B005,2023-04-17 0:00:00,Suspicious Activity,7847492,Medium,Closed
A001860,C00231,B004,2025-09-08 0:00:00,Structuring,7920847,Low,Open
A001861,C01877,B008,2023-05-12 0:00:00,Structuring,7446957,Medium,Closed
A001862,C01356,B007,2024-05-04 0:00:00,CTR,3654271,High,Under Review
A001863,C00021,B008,2023-02-09 0:00:00,IFTR,2197679,Low,Under Review
A001864,C00005,B008,2023-10-07 0:00:00,Suspicious Activity,6967042,High,Under Review
A001865,C00956,B003,2024-07-19 0:00:00,Suspicious Activity,2286070,Medium,Under Review
A001866,C00176,B002,2024-10-28 0:00:00,Structuring,8426305,Low,Open
A001867,C01693,B005,2025-05-23 0:00:00,Suspicious Activity,9832955,Medium,Open
A001868,C00561,B003,2025-12-05 0:00:00,IFTR,1943704,Low,Closed
A001869,C01449,B005,2023-07-09 0:00:00,Structuring,6235383,High,Open
A001870,C01928,B006,2024-04-21 0:00:00,CTR,9957231,Low,Under Review
A001871,C02895,B001,2023-03-24 0:00:00,CTR,1345863,High,Closed
A001872,C01614,B008,2025-10-23 0:00:00,Suspicious Activity,3614783,Low,Under Review
A001873,C02349,B001,2025-02-20 0:00:00,IFTR,558718,High,Closed
A001874,C02187,B002,2025-05-15 0:00:00,Suspicious Activity,4510393,High,Closed
A001875,C01388,B007,2023-12-12 0:00:00,Structuring,9873981,High,Under Review
A001876,C01130,B003,2024-02-14 0:00:00,CTR,896938,High,Under Review
A001877,C02456,B003,2023-12-02 0:00:00,Suspicious Activity,9326101,Low,Closed
A001878,C00174,B004,2024-03-23 0:00:00,Suspicious Activity,9319859,High,Under Review
A001879,C00604,B005,2023-12-28 0:00:00,Structuring,1235209,Medium,Under Review
A001880,C00230,B005,2024-03-11 0:00:00,Structuring,6430198,Low,Closed
A001881,C01077,B008,2025-03-29 0:00:00,CTR,8012589,Low,Under Review
A001882,C01474,B001,2025-02-05 0:00:00,Suspicious Activity,9594424,Low,Closed
A001883,C00602,B002,2024-06-14 0:00:00,Suspicious Activity,2345302,Medium,Open
A001884,C02797,B003,2023-12-25 0:00:00,Structuring,682331,Low,Open
A001885,C02824,B008,2023-06-14 0:00:00,CTR,8598174,High,Open
A001886,C02865,B005,2025-03-05 0:00:00,Structuring,3216753,Low,Open
A001887,C02982,B001,2025-09-21 0:00:00,Structuring,7594634,Medium,Open
A001888,C01271,B008,2025-07-27 0:00:00,Structuring,4468758,High,Closed
A001889,C01397,B002,2025-07-06 0:00:00,IFTR,1037695,Low,Open
A001890,C01830,B002,2023-05-14 0:00:00,CTR,9308843,Medium,Under Review
A001891,C00429,B003,2023-10-22 0:00:00,Structuring,7733765,Low,Closed
A001892,C02142,B008,2024-09-26 0:00:00,Suspicious Activity,7250747,Low,Open
A001893,C02042,B003,2025-09-02 0:00:00,IFTR,8464120,Medium,Closed
A001894,C02963,B008,2025-01-07 0:00:00,IFTR,8534787,Low,Closed
A001895,C01058,B003,2023-10-13 0:00:00,Suspicious Activity,8777670,High,Under Review
A001896,C02192,B003,2023-06-13 0:00:00,Structuring,6616105,High,Under Review
A001897,C01099,B004,2025-12-26 0:00:00,Structuring,234320,Medium,Open
A001898,C00028,B005,2024-07-25 0:00:00,CTR,7252071,Medium,Under Review
A001899,C02208,B008,2024-01-02 0:00:00,Structuring,161275,Medium,Open
A001900,C01911,B005,2025-03-22 0:00:00,Suspicious Activity,6656509,High,Open
A001901,C01700,B002,2025-01-10 0:00:00,IFTR,5763780,High,Open
A001902,C01004,B004,2023-06-08 0:00:00,CTR,3777311,Medium,Under Review
A001903,C00322,B005,2023-08-20 0:00:00,CTR,4839329,Low,Closed
A001904,C00884,B008,2023-09-27 0:00:00,IFTR,2905823,Low,Closed
A001905,C00436,B008,2024-10-17 0:00:00,Suspicious Activity,1659296,Low,Under Review
A001906,C00286,B007,2025-11-12 0:00:00,IFTR,8439007,Medium,Under Review
A001907,C01803,B006,2025-04-19 0:00:00,IFTR,1949794,High,Under Review
A001908,C00671,B001,2025-03-26 0:00:00,CTR,4906027,Low,Closed
A001909,C02708,B006,2025-06-16 0:00:00,Structuring,5512618,Medium,Open
A001910,C02364,B002,2024-05-25 0:00:00,Suspicious Activity,2131518,Low,Closed
A001911,C01558,B005,2025-06-22 0:00:00,IFTR,9967499,Low,Open
A001912,C00533,B008,2025-09-30 0:00:00,IFTR,9491730,Medium,Under Review
A001913,C00903,B001,2023-05-20 0:00:00,IFTR,103706,Medium,Closed
A001914,C02882,B006,2024-07-07 0:00:00,CTR,1537103,Medium,Closed
A001915,C01674,B002,2023-06-12 0:00:00,CTR,1418484,High,Under Review
A001916,C00045,B007,2023-12-10 0:00:00,Structuring,4986906,High,Open
A001917,C01133,B006,2025-02-07 0:00:00,Suspicious Activity,8394903,Medium,Open
A001918,C00025,B005,2023-04-21 0:00:00,Suspicious Activity,3963114,High,Open
A001919,C02202,B002,2025-01-22 0:00:00,IFTR,4293783,Low,Open
A001920,C00017,B008,2023-04-09 0:00:00,Structuring,7129946,High,Under Review
A001921,C02393,B004,2024-08-08 0:00:00,IFTR,5627966,Medium,Under Review
A001922,C00523,B007,2025-04-07 0:00:00,Structuring,4414131,Low,Under Review
A001923,C02670,B003,2024-04-15 0:00:00,Structuring,9869426,Medium,Open
A001924,C00755,B006,2024-09-21 0:00:00,Structuring,7557796,High,Closed
A001925,C02493,B002,2023-10-07 0:00:00,CTR,8468910,Low,Under Review
A001926,C02976,B002,2023-01-20 0:00:00,Structuring,9897800,High,Under Review
A001927,C02996,B005,2025-02-01 0:00:00,IFTR,8993290,Low,Under Review
A001928,C01333,B005,2024-06-07 0:00:00,CTR,9372706,Medium,Under Review
A001929,C01028,B005,2024-01-04 0:00:00,Structuring,707236,Low,Under Review
A001930,C02892,B004,2024-03-17 0:00:00,Structuring,9103042,Medium,Under Review
A001931,C01256,B001,2024-03-23 0:00:00,Structuring,8273006,Medium,Under Review
A001932,C01840,B008,2024-08-10 0:00:00,Structuring,8426873,Medium,Under Review
A001933,C01316,B003,2024-09-23 0:00:00,Suspicious Activity,9187184,Low,Under Review
A001934,C00978,B002,2025-11-15 0:00:00,Structuring,9825580,High,Closed
A001935,C02216,B002,2024-08-28 0:00:00,Structuring,3810162,High,Open
A001936,C00344,B008,2023-08-12 0:00:00,CTR,4660900,Low,Under Review
A001937,C01861,B002,2025-06-27 0:00:00,Structuring,2013099,Medium,Closed
A001938,C01491,B006,2024-04-25 0:00:00,IFTR,5465154,High,Open
A001939,C01684,B004,2023-02-21 0:00:00,IFTR,432590,Medium,Open
A001940,C00934,B001,2025-12-28 0:00:00,IFTR,6153848,Low,Under Review
A001941,C02137,B007,2025-04-19 0:00:00,Suspicious Activity,2271678,Medium,Under Review
A001942,C02171,B006,2023-05-23 0:00:00,Suspicious Activity,1418543,High,Closed
A001943,C01632,B002,2025-09-14 0:00:00,Structuring,7657439,Low,Under Review
A001944,C01893,B008,2023-10-24 0:00:00,Structuring,6665509,Low,Under Review
A001945,C00386,B004,2023-03-29 0:00:00,Suspicious Activity,2811703,High,Open
A001946,C00588,B005,2025-07-06 0:00:00,IFTR,3784190,Low,Open
A001947,C00867,B007,2024-11-06 0:00:00,Structuring,2847157,Medium,Under Review
A001948,C00758,B002,2025-11-03 0:00:00,Suspicious Activity,8993637,High,Open
A001949,C00883,B001,2025-08-14 0:00:00,Structuring,4149576,Low,Closed
A001950,C00392,B005,2025-06-01 0:00:00,Structuring,5321984,High,Under Review
A001951,C00650,B008,2024-05-04 0:00:00,CTR,862703,Low,Open
A001952,C02483,B005,2024-02-11 0:00:00,Structuring,1421517,High,Under Review
A001953,C02285,B001,2024-02-15 0:00:00,Structuring,9434526,High,Closed
A001954,C02139,B001,2024-02-21 0:00:00,CTR,5610763,Low,Open
A001955,C00555,B006,2025-06-29 0:00:00,Suspicious Activity,3287313,Low,Closed
A001956,C01865,B003,2024-05-28 0:00:00,CTR,4038281,High,Open
A001957,C01196,B001,2023-07-01 0:00:00,Structuring,4389518,High,Under Review
A001958,C00005,B001,2023-02-18 0:00:00,CTR,4425510,High,Open
A001959,C02309,B003,2025-04-05 0:00:00,CTR,8774408,Low,Closed
A001960,C00111,B007,2025-06-27 0:00:00,IFTR,5483943,High,Closed
A001961,C00804,B005,2024-07-02 0:00:00,IFTR,1007695,High,Under Review
A001962,C01642,B001,2025-08-03 0:00:00,Suspicious Activity,6960102,High,Open
A001963,C00346,B003,2023-08-20 0:00:00,Structuring,7026711,High,Open
A001964,C02447,B004,2025-06-06 0:00:00,IFTR,8436159,Low,Under Review
A001965,C02552,B002,2023-11-10 0:00:00,Structuring,2122291,Low,Closed
A001966,C00033,B002,2025-10-11 0:00:00,CTR,5056835,Medium,Under Review
A001967,C00181,B006,2024-05-11 0:00:00,IFTR,9816764,High,Closed
A001968,C01473,B002,2024-03-15 0:00:00,CTR,2163344,High,Under Review
A001969,C02860,B002,2023-11-21 0:00:00,IFTR,7785454,Medium,Closed
A001970,C02228,B005,2024-01-06 0:00:00,CTR,1387783,High,Under Review
A001971,C02541,B005,2024-02-22 0:00:00,IFTR,5609896,High,Under Review
A001972,C00687,B002,2023-07-21 0:00:00,Suspicious Activity,5525051,Low,Under Review
A001973,C01011,B002,2023-06-09 0:00:00,CTR,3183307,Medium,Under Review
A001974,C00771,B008,2023-06-21 0:00:00,CTR,1616954,Medium,Open
A001975,C00353,B005,2024-12-03 0:00:00,Structuring,7009694,High,Closed
A001976,C01447,B005,2024-07-02 0:00:00,IFTR,6419996,Low,Under Review
A001977,C01333,B003,2025-07-15 0:00:00,Structuring,7206169,Low,Under Review
A001978,C00646,B007,2023-01-02 0:00:00,CTR,5020967,High,Open
A001979,C01928,B008,2023-01-16 0:00:00,CTR,8748443,Low,Closed
A001980,C00086,B003,2023-11-28 0:00:00,Suspicious Activity,6549142,High,Open
A001981,C01238,B004,2025-07-12 0:00:00,Structuring,1035428,Low,Closed
A001982,C01534,B002,2024-06-25 0:00:00,Suspicious Activity,8597640,High,Closed
A001983,C00203,B001,2024-04-03 0:00:00,Structuring,2483405,Medium,Closed
A001984,C01971,B003,2024-12-08 0:00:00,Suspicious Activity,3268023,Medium,Open
A001985,C00146,B004,2025-09-21 0:00:00,Structuring,4924783,High,Under Review
A001986,C00583,B007,2024-08-12 0:00:00,CTR,63231,Low,Open
A001987,C00891,B003,2023-07-01 0:00:00,Suspicious Activity,6627184,Low,Under Review
A001988,C02602,B006,2025-12-02 0:00:00,CTR,2182681,High,Under Review
A001989,C02788,B003,2023-05-16 0:00:00,IFTR,2664587,High,Open
A001990,C01804,B005,2025-01-03 0:00:00,Suspicious Activity,2255480,Medium,Open
A001991,C00179,B007,2024-07-06 0:00:00,IFTR,2410024,High,Closed
A001992,C00591,B003,2024-12-03 0:00:00,CTR,9041744,High,Open
A001993,C00556,B007,2025-06-08 0:00:00,CTR,4411182,Low,Closed
A001994,C00824,B007,2024-05-25 0:00:00,IFTR,3395915,Low,Closed
A001995,C00045,B004,2023-10-17 0:00:00,Structuring,8464290,High,Closed
A001996,C00735,B007,2023-12-01 0:00:00,CTR,1055045,Medium,Under Review
A001997,C00512,B006,2024-08-24 0:00:00,IFTR,113816,High,Under Review
A001998,C02147,B002,2024-06-05 0:00:00,CTR,7613910,Low,Closed
A001999,C00959,B005,2024-10-19 0:00:00,Structuring,9101904,Medium,Closed
A002000,C02715,B005,2023-04-19 0:00:00,CTR,3361580,High,Open
A002001,C00354,B008,2024-09-08 0:00:00,IFTR,4394209,High,Under Review
A002002,C02166,B002,2025-04-07 0:00:00,CTR,3659290,High,Closed
A002003,C00776,B004,2023-11-21 0:00:00,Suspicious Activity,6866036,Medium,Under Review
A002004,C02598,B003,2025-02-15 0:00:00,Suspicious Activity,976938,High,Under Review
A002005,C00182,B001,2024-05-02 0:00:00,Structuring,6628882,High,Closed
A002006,C02836,B008,2023-12-11 0:00:00,Suspicious Activity,4837915,Low,Open
A002007,C00142,B007,2024-10-24 0:00:00,Structuring,7862015,High,Closed
A002008,C00121,B008,2024-06-25 0:00:00,Structuring,8570746,High,Under Review
A002009,C00044,B006,2023-01-09 0:00:00,IFTR,764664,Medium,Closed
A002010,C00947,B001,2025-06-17 0:00:00,Suspicious Activity,8400196,Low,Open
A002011,C01018,B008,2024-01-04 0:00:00,Structuring,6819337,Low,Closed
A002012,C01472,B002,2023-06-19 0:00:00,Structuring,3137838,High,Under Review
A002013,C00017,B002,2025-03-20 0:00:00,CTR,4277376,Low,Closed
A002014,C02049,B008,2023-04-06 0:00:00,Suspicious Activity,4053128,Medium,Under Review
A002015,C00835,B002,2024-08-16 0:00:00,IFTR,6597268,Low,Under Review
A002016,C01874,B002,2023-05-09 0:00:00,Structuring,5030670,Low,Closed
A002017,C00590,B002,2024-11-19 0:00:00,IFTR,4521751,High,Under Review
A002018,C00264,B003,2024-11-08 0:00:00,Structuring,2895220,Low,Under Review
A002019,C00384,B001,2025-07-21 0:00:00,Suspicious Activity,6163876,Medium,Closed
A002020,C00823,B004,2024-12-25 0:00:00,IFTR,4922268,Low,Under Review
A002021,C02764,B001,2023-12-17 0:00:00,Suspicious Activity,5898523,High,Open
A002022,C00372,B007,2024-02-26 0:00:00,CTR,3431932,High,Closed
A002023,C01421,B008,2024-11-14 0:00:00,CTR,7519896,Low,Under Review
A002024,C02617,B003,2025-08-03 0:00:00,Structuring,1937453,Low,Closed
A002025,C01594,B005,2023-09-09 0:00:00,Suspicious Activity,5486190,High,Closed
A002026,C01688,B003,2024-11-16 0:00:00,Suspicious Activity,1973999,Low,Open
A002027,C01439,B002,2025-04-19 0:00:00,Structuring,9997855,High,Open
A002028,C02594,B004,2025-12-07 0:00:00,Suspicious Activity,3803400,High,Closed
A002029,C02876,B004,2023-08-01 0:00:00,CTR,3975940,High,Open
A002030,C02382,B003,2023-01-20 0:00:00,CTR,9840006,Low,Closed
A002031,C02317,B001,2023-11-04 0:00:00,Suspicious Activity,739354,High,Under Review
A002032,C00934,B003,2023-11-14 0:00:00,CTR,9811308,Medium,Under Review
A002033,C00224,B007,2023-09-02 0:00:00,IFTR,882048,Medium,Closed
A002034,C00834,B008,2025-11-08 0:00:00,Structuring,3141001,Low,Under Review
A002035,C01784,B004,2023-11-06 0:00:00,IFTR,4895699,High,Closed
A002036,C00669,B003,2024-09-02 0:00:00,IFTR,3545355,Low,Open
A002037,C02181,B003,2025-04-19 0:00:00,Structuring,5682120,Medium,Closed
A002038,C02897,B006,2025-01-19 0:00:00,IFTR,7142356,Low,Under Review
A002039,C02812,B008,2025-06-03 0:00:00,CTR,1795186,High,Open
A002040,C01371,B001,2025-05-17 0:00:00,CTR,9070601,Low,Closed
A002041,C00277,B008,2025-06-13 0:00:00,Suspicious Activity,5221456,High,Open
A002042,C02453,B004,2025-01-12 0:00:00,Suspicious Activity,9493282,High,Open
A002043,C01425,B007,2024-05-15 0:00:00,Suspicious Activity,1729029,High,Open
A002044,C02216,B008,2024-05-15 0:00:00,CTR,3688005,Low,Closed
A002045,C00534,B002,2024-11-25 0:00:00,Suspicious Activity,7092863,Medium,Under Review
A002046,C02563,B002,2025-06-28 0:00:00,CTR,2447314,Low,Open
A002047,C00687,B001,2024-08-23 0:00:00,Structuring,2358235,High,Under Review
A002048,C02529,B002,2023-09-29 0:00:00,Structuring,8384561,High,Closed
A002049,C00470,B007,2024-11-11 0:00:00,Structuring,9727199,Medium,Under Review
A002050,C01743,B003,2025-03-08 0:00:00,Suspicious Activity,4929765,High,Open
A002051,C01826,B004,2024-01-31 0:00:00,IFTR,1093931,High,Under Review
A002052,C02600,B001,2024-05-23 0:00:00,Structuring,6350944,High,Under Review
A002053,C01461,B007,2024-01-13 0:00:00,CTR,826496,Low,Open
A002054,C01422,B008,2025-10-30 0:00:00,Suspicious Activity,2851785,High,Open
A002055,C00485,B005,2025-01-14 0:00:00,IFTR,5667984,Low,Open
A002056,C02083,B005,2025-11-17 0:00:00,Suspicious Activity,4723485,High,Open
A002057,C01585,B008,2025-01-17 0:00:00,Structuring,2146740,Medium,Under Review
A002058,C00318,B001,2024-08-24 0:00:00,CTR,9945775,Low,Under Review
A002059,C01891,B001,2025-01-02 0:00:00,Structuring,3248642,Low,Closed
A002060,C02927,B002,2025-09-02 0:00:00,Suspicious Activity,6362987,Low,Open
